wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.173384170053575897e+10
9.951457760902583161e+00,1.185010963443717766e+10
9.918341428919545066e+00,1.174861619342053413e+10
9.885335301036285216e+00,1.141596864913594437e+10
9.852439010517029416e+00,1.208755761071968269e+10
9.819652191846424572e+00,1.204174620983922195e+10
9.786974480725472603e+00,1.253216159041960907e+10
9.754405514067482130e+00,1.256209609671344185e+10
9.721944929994046802e+00,1.267630154057134438e+10
9.689592367831005859e+00,1.279078081963488960e+10
9.657347468104447330e+00,1.283300718952344894e+10
9.625209872536711231e+00,1.292989534111245155e+10
9.593179224042414077e+00,1.311056332613590050e+10
9.561255166724468069e+00,1.337930607877135658e+10
9.529437345870142906e+00,1.355014838834713173e+10
9.497725407947113396e+00,1.356200064245398140e+10
9.466119000599535482e+00,1.369749923928840065e+10
9.434617772644131151e+00,1.355167695231560326e+10
9.403221374066280447e+00,1.385835660043662834e+10
9.371929456016141913e+00,1.414125955233537865e+10
9.340741670804776575e+00,1.453942528827334404e+10
9.309657671900266607e+00,1.455997102158112717e+10
9.278677113923894382e+00,1.478901487385037804e+10
9.247799652646277124e+00,1.498374835140412331e+10
9.217024944983560175e+00,1.528279896639999771e+10
9.186352648993601377e+00,1.555883319746065712e+10
9.155782423872159015e+00,1.538056224692601395e+10
9.125313929949122382e+00,1.591563833106926537e+10
9.094946828684733475e+00,1.589620825879522896e+10
9.064680782665815784e+00,1.614710417545960045e+10
9.034515455602036837e+00,1.584324162853089333e+10
9.004450512322161870e+00,1.669981203861512756e+10
8.974485618770339457e+00,1.654444526517307854e+10
8.944620442002385374e+00,1.686805311224792480e+10
8.914854650182078899e+00,1.723378661248668289e+10
8.885187912577478642e+00,1.780258685785823441e+10
8.855619899557254371e+00,1.785339848921442032e+10
8.826150282587015283e+00,1.783953121495280838e+10
8.796778734225661367e+00,1.743417066993540192e+10
8.767504928121747199e+00,1.819770147383723068e+10
8.738328539009863505e+00,1.849173145627558517e+10
8.709249242707002736e+00,1.870499653912687683e+10
8.680266716108974379e+00,1.857580929386766815e+10
8.651380637186814937e+00,1.941479919537437820e+10
8.622590684983197917e+00,1.971704184942016983e+10
8.593896539608877561e+00,1.991639661663972855e+10
8.565297882239132576e+00,1.980015863178543854e+10
8.536794395110215206e+00,2.031458952675228882e+10
8.508385761515841139e+00,1.859902512409337997e+10
8.480071665803642134e+00,2.035757788998024750e+10
8.451851793371682575e+00,2.001325188146736908e+10
8.423725830664954728e+00,2.059885110924921799e+10
8.395693465171893521e+00,2.229679179561653900e+10
8.367754385420905550e+00,1.988074681625864029e+10
8.339908280976908728e+00,1.971010060985369110e+10
8.312154842437884383e+00,2.155531334631238174e+10
8.284493761431434677e+00,2.247382017832151413e+10
8.256924730611363117e+00,2.072117134382173157e+10
8.229447443654253291e+00,2.280430338624984360e+10
8.202061595256070703e+00,1.979907544282769394e+10
8.174766881128764595e+00,2.090648707408105469e+10
8.147562997996887546e+00,2.109288575199982452e+10
8.120449643594234601e+00,2.224289265691120911e+10
8.093426516660478853e+00,2.419242270615618134e+10
8.066493316937812352e+00,2.241345550802727890e+10
8.039649745167636752e+00,2.009205538931932068e+10
8.012895503087213100e+00,2.261833131638875961e+10
7.986230293426357818e+00,2.545020066581370544e+10
7.959653819904140448e+00,2.173798250398389053e+10
7.933165787225590293e+00,2.399211692634195328e+10
7.906765901078417258e+00,2.050469563363185120e+10
7.880453868129736250e+00,1.875242498361123657e+10
7.854229396022815557e+00,2.246469560758891678e+10
7.828092193373821672e+00,2.685685808258950806e+10
7.802041969768583662e+00,2.289775119426429367e+10
7.776078435759370855e+00,2.333327302769717407e+10
7.750201302861670527e+00,1.825109047188748932e+10
7.724410283550982470e+00,2.302062774708591843e+10
7.698705091259631317e+00,2.506672701362742996e+10
7.673085440373576205e+00,2.749385224400180054e+10
7.647551046229237315e+00,2.335765346838839722e+10
7.622101625110339285e+00,2.250303356513405228e+10
7.596736894244746630e+00,1.830280850507929230e+10
7.571456571801338242e+00,2.285413128152193832e+10
7.546260376886857912e+00,2.184583960952363586e+10
7.521148029542807478e+00,2.650138521996315002e+10
7.496119250742332873e+00,2.633408615077186203e+10
7.471173762387119055e+00,1.559670797255571747e+10
7.446311287304299142e+00,2.504817283985552597e+10
7.421531549243385761e+00,2.437792330025822449e+10
7.396834272873192617e+00,2.713475279264182281e+10
7.372219183778772056e+00,2.337982921502336502e+10
7.347686008458377493e+00,2.099779194268101120e+10
7.323234474320412524e+00,2.817271746958179092e+10
7.298864309680411111e+00,2.304610589443124390e+10
7.274575243758015120e+00,2.575279743866988373e+10
7.250367006673959835e+00,2.316498520217082977e+10
7.226239329447092352e+00,2.481187952324471283e+10
7.202191943991361534e+00,2.275087456781435394e+10
7.178224583112855051e+00,2.569956606823744202e+10
7.154336980506822208e+00,2.233447916881607056e+10
7.130528870754718973e+00,2.529299627628642273e+10
7.106799989321260114e+00,2.490023438640171814e+10
7.083150072551472221e+00,2.534005682506152725e+10
7.059578857667773377e+00,2.340082251247963333e+10
7.036086082767048389e+00,2.362360894946632004e+10
7.012671486817740885e+00,2.482173832098880768e+10
6.989334809656949865e+00,2.776423556813275909e+10
6.966075791987543120e+00,2.300957375489639282e+10
6.942894175375271537e+00,2.884788486174864197e+10
6.919789702245902951e+00,3.049433827068992233e+10
6.896762115882355992e+00,2.972458086838736725e+10
6.873811160421849031e+00,2.103873299165153503e+10
6.850936580853058011e+00,2.389663931088339996e+10
6.828138123013279603e+00,2.198603268754860687e+10
6.805415533585614796e+00,2.530106636094294357e+10
6.782768560096145372e+00,2.244814234486952972e+10
6.760196950911133484e+00,2.827489392808781433e+10
6.737700455234225672e+00,2.847044906309433746e+10
6.715278823103662198e+00,2.158756103470490646e+10
6.692931805389507716e+00,2.887518013359308243e+10
6.670659153790873042e+00,2.761365294311148834e+10
6.648460620833166246e+00,2.577561332888286972e+10
6.626335959865335745e+00,1.596292386267522430e+10
6.604284925057132050e+00,2.266721287462803268e+10
6.582307271396376613e+00,2.215812440467206192e+10
6.560402754686239568e+00,2.553152770126359940e+10
6.538571131542524562e+00,2.779940964280158234e+10
6.516812159390967807e+00,2.653645761383739853e+10
6.495125596464542461e+00,2.545396498026815796e+10
6.473511201800766557e+00,2.595416620574502945e+10
6.451968735239034025e+00,3.452743910261932373e+10
6.430497957417939503e+00,3.197266951837108994e+10
6.409098629772621791e+00,2.881507441620253372e+10
6.387770514532114419e+00,4.064343084552765656e+10
6.366513374716698870e+00,4.071476301820442963e+10
6.345326974135279130e+00,3.958742597257150269e+10
6.324211077382749124e+00,4.595411397431630707e+10
6.303165449837382361e+00,4.859958580965567017e+10
6.282189857658223353e+00,4.490462056906957245e+10
6.261284067782488805e+00,4.620846435597956085e+10
6.240447847922979463e+00,4.388408024535206604e+10
6.219680966565498181e+00,4.463859675915401459e+10
6.198983192966278644e+00,4.579595790055071259e+10
6.178354297149420304e+00,3.921860042282375336e+10
6.157794049904330436e+00,3.999208176115965271e+10
6.137302222783184824e+00,4.878150664980572510e+10
6.116878588098381364e+00,4.167954893683496094e+10
6.096522918920017631e+00,4.364591582338056183e+10
6.076234989073363124e+00,3.881004119456590271e+10
6.056014573136346613e+00,3.468204278446250153e+10
6.035861446437058575e+00,3.812129082877692413e+10
6.015775385051244761e+00,4.280312965757134247e+10
5.995756165799826398e+00,4.313700614330538940e+10
5.975803566246416842e+00,3.911002768029259491e+10
5.955917364694847116e+00,3.982304070820205688e+10
5.936097340186711868e+00,3.502061623792542267e+10
5.916343272498902905e+00,4.250733546436239624e+10
5.896654942141168476e+00,3.701684930666001129e+10
5.877032130353677886e+00,3.203310814629033279e+10
5.857474619104580782e+00,4.185987448411363983e+10
5.837982191087593975e+00,3.578502181642906952e+10
5.818554629719582039e+00,3.846053907123287964e+10
5.799191719138153012e+00,4.539836071998080444e+10
