wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.204756881825084877e+10
9.951457760902583161e+00,1.216437424345120049e+10
9.918341428919545066e+00,1.204210540891777420e+10
9.885335301036285216e+00,1.166472422073376274e+10
9.852439010517029416e+00,1.240541582398505783e+10
9.819652191846424572e+00,1.234214231847930336e+10
9.786974480725472603e+00,1.288424939356708336e+10
9.754405514067482130e+00,1.290822255175462151e+10
9.721944929994046802e+00,1.302927142853939247e+10
9.689592367831005859e+00,1.314412425145120430e+10
9.657347468104447330e+00,1.317907754206433678e+10
9.625209872536711231e+00,1.328081216369556427e+10
9.593179224042414077e+00,1.346374067113378143e+10
9.561255166724468069e+00,1.375544112289176559e+10
9.529437345870142906e+00,1.393300699855569267e+10
9.497725407947113396e+00,1.392686254076020432e+10
9.466119000599535482e+00,1.406649993731828690e+10
9.434617772644131151e+00,1.389089376285794830e+10
9.403221374066280447e+00,1.421757576947199631e+10
9.371929456016141913e+00,1.452727884434575653e+10
9.340741670804776575e+00,1.495419635936643219e+10
9.309657671900266607e+00,1.495933087326245689e+10
9.278677113923894382e+00,1.519148241527226830e+10
9.247799652646277124e+00,1.539184579490506172e+10
9.217024944983560175e+00,1.570682094712449265e+10
9.186352648993601377e+00,1.599431505613521767e+10
9.155782423872159015e+00,1.577929002225863457e+10
9.125313929949122382e+00,1.635262746089584160e+10
9.094946828684733475e+00,1.631014987722009087e+10
9.064680782665815784e+00,1.656578181829849434e+10
9.034515455602036837e+00,1.621871176916432190e+10
9.004450512322161870e+00,1.714000631473036957e+10
8.974485618770339457e+00,1.694350715355698013e+10
8.944620442002385374e+00,1.728508127120020294e+10
8.914854650182078899e+00,1.766860915500670624e+10
8.885187912577478642e+00,1.827670113357184982e+10
8.855619899557254371e+00,1.829887882391022110e+10
8.826150282587015283e+00,1.825930608559247971e+10
8.796778734225661367e+00,1.779925568385746002e+10
8.767504928121747199e+00,1.861484647370628357e+10
8.738328539009863505e+00,1.890973410515216446e+10
8.709249242707002736e+00,1.911945555851544952e+10
8.680266716108974379e+00,1.895685600127283859e+10
8.651380637186814937e+00,1.985112725564976883e+10
8.622590684983197917e+00,2.015104227879989624e+10
8.593896539608877561e+00,2.035180887165628052e+10
8.565297882239132576e+00,2.019833087438512802e+10
8.536794395110215206e+00,2.072900128402951813e+10
8.508385761515841139e+00,1.887854875842636871e+10
8.480071665803642134e+00,2.074936301623373413e+10
8.451851793371682575e+00,2.035161369998354340e+10
8.423725830664954728e+00,2.097594586234196472e+10
8.395693465171893521e+00,2.274895012262837982e+10
8.367754385420905550e+00,2.013050880449491119e+10
8.339908280976908728e+00,1.994885817737847519e+10
8.312154842437884383e+00,2.189740157723867035e+10
8.284493761431434677e+00,2.283579338815562439e+10
8.256924730611363117e+00,2.098895820904641724e+10
8.229447443654253291e+00,2.313984168634357071e+10
8.202061595256070703e+00,1.998073870538710403e+10
8.174766881128764595e+00,2.112972891042597961e+10
8.147562997996887546e+00,2.131819145893762589e+10
8.120449643594234601e+00,2.248110237584130478e+10
8.093426516660478853e+00,2.449077600499190903e+10
8.066493316937812352e+00,2.262991470461973190e+10
8.039649745167636752e+00,2.023071327444723511e+10
8.012895503087213100e+00,2.283202647913106918e+10
7.986230293426357818e+00,2.574818012595132446e+10
7.959653819904140448e+00,2.191075572840000916e+10
7.933165787225590293e+00,2.423698637871637344e+10
7.906765901078417258e+00,2.063811424021047211e+10
7.880453868129736250e+00,1.883149943061167908e+10
7.854229396022815557e+00,2.266907689558391571e+10
7.828092193373821672e+00,2.716754247471145630e+10
7.802041969768583662e+00,2.307542044390309906e+10
7.776078435759370855e+00,2.350597442816852951e+10
7.750201302861670527e+00,1.832120034559830475e+10
7.724410283550982470e+00,2.317797947021913910e+10
7.698705091259631317e+00,2.528801323543532181e+10
7.673085440373576205e+00,2.777814753497385788e+10
7.647551046229237315e+00,2.353733338622783279e+10
7.622101625110339285e+00,2.265268778058731461e+10
7.596736894244746630e+00,1.836052011666284561e+10
7.571456571801338242e+00,2.301167980604232788e+10
7.546260376886857912e+00,2.195372363634000397e+10
7.521148029542807478e+00,2.675604713744785309e+10
7.496119250742332873e+00,2.654552893972470856e+10
7.471173762387119055e+00,1.562408977209026527e+10
7.446311287304299142e+00,2.523368484622360992e+10
7.421531549243385761e+00,2.453773951247166824e+10
7.396834272873192617e+00,2.736888966237739182e+10
7.372219183778772056e+00,2.351049616473260117e+10
7.347686008458377493e+00,2.109817815441087341e+10
7.323234474320412524e+00,2.846899702872156906e+10
7.298864309680411111e+00,2.318268406237621689e+10
7.274575243758015120e+00,2.594934849959795380e+10
7.250367006673959835e+00,2.328751114396611404e+10
7.226239329447092352e+00,2.496465593927971649e+10
7.202191943991361534e+00,2.287419432723582840e+10
7.178224583112855051e+00,2.590844007565720749e+10
7.154336980506822208e+00,2.244424982330910492e+10
7.130528870754718973e+00,2.545015465258768082e+10
7.106799989321260114e+00,2.505001998693960953e+10
7.083150072551472221e+00,2.549581136549827194e+10
7.059578857667773377e+00,2.351775106970096588e+10
7.036086082767048389e+00,2.375325292639141464e+10
7.012671486817740885e+00,2.497300877016791153e+10
6.989334809656949865e+00,2.797229088441398621e+10
6.966075791987543120e+00,2.313664854163931274e+10
6.942894175375271537e+00,2.907916560853139496e+10
6.919789702245902951e+00,3.078439449248378754e+10
6.896762115882355992e+00,3.001987810908105087e+10
6.873811160421849031e+00,2.111471117170660782e+10
6.850936580853058011e+00,2.400733015508069229e+10
6.828138123013279603e+00,2.206515606506258392e+10
6.805415533585614796e+00,2.542902422254786301e+10
6.782768560096145372e+00,2.254248440980592728e+10
6.760196950911133484e+00,2.849072332582313538e+10
6.737700455234225672e+00,2.865933627144747162e+10
6.715278823103662198e+00,2.165681147014558029e+10
6.692931805389507716e+00,2.911795278659613800e+10
6.670659153790873042e+00,2.777892406959419250e+10
6.648460620833166246e+00,2.594491207114960098e+10
6.626335959865335745e+00,1.598872474003504372e+10
6.604284925057132050e+00,2.277934529630913544e+10
6.582307271396376613e+00,2.224402417293440247e+10
6.560402754686239568e+00,2.564708361331558609e+10
6.538571131542524562e+00,2.799887725798547363e+10
6.516812159390967807e+00,2.667181155172099304e+10
6.495125596464542461e+00,2.558201120540907669e+10
6.473511201800766557e+00,2.613254252578865051e+10
6.451968735239034025e+00,3.490390403979879761e+10
6.430497957417939503e+00,3.227599998757967758e+10
6.409098629772621791e+00,2.909955793457756042e+10
6.387770514532114419e+00,4.133127338818460083e+10
6.366513374716698870e+00,4.150330316825674438e+10
6.345326974135279130e+00,4.021545514204910278e+10
6.324211077382749124e+00,4.706422369505098724e+10
6.303165449837382361e+00,4.986557095467790222e+10
6.282189857658223353e+00,4.585655199403964996e+10
6.261284067782488805e+00,4.719889451428080750e+10
6.240447847922979463e+00,4.479669738822136688e+10
6.219680966565498181e+00,4.555275726440015411e+10
6.198983192966278644e+00,4.669142953908360291e+10
6.178354297149420304e+00,3.978561661101000214e+10
6.157794049904330436e+00,4.052844214984693909e+10
6.137302222783184824e+00,5.001115510382265472e+10
6.116878588098381364e+00,4.243537660527055359e+10
6.096522918920017631e+00,4.441320797019195557e+10
