wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.242252406932597542e+10
9.951457760902583161e+00,1.253896171790208435e+10
9.918341428919545066e+00,1.238943508862005806e+10
9.885335301036285216e+00,1.195500051139847374e+10
9.852439010517029416e+00,1.278366488855272484e+10
9.819652191846424572e+00,1.269664479936105156e+10
9.786974480725472603e+00,1.330583292931135750e+10
9.754405514067482130e+00,1.332149207573893547e+10
9.721944929994046802e+00,1.345110554551448059e+10
9.689592367831005859e+00,1.356556699085851288e+10
9.657347468104447330e+00,1.359012125321106148e+10
9.625209872536711231e+00,1.369818123518283844e+10
9.593179224042414077e+00,1.388262178063600159e+10
9.561255166724468069e+00,1.420412428597473145e+10
9.529437345870142906e+00,1.438981279422351074e+10
9.497725407947113396e+00,1.435872100460849762e+10
9.466119000599535482e+00,1.450343261167739677e+10
9.434617772644131151e+00,1.428958197291433144e+10
9.403221374066280447e+00,1.464093950599732971e+10
9.371929456016141913e+00,1.498516815200262451e+10
9.340741670804776575e+00,1.544839786371467209e+10
9.309657671900266607e+00,1.543312045353723717e+10
9.278677113923894382e+00,1.566781651240578651e+10
9.247799652646277124e+00,1.587501081273952866e+10
9.217024944983560175e+00,1.621016148399865150e+10
9.186352648993601377e+00,1.651142867731118202e+10
9.155782423872159015e+00,1.624907984817705727e+10
9.125313929949122382e+00,1.687051227145527077e+10
9.094946828684733475e+00,1.679797521043248367e+10
9.064680782665815784e+00,1.705866650737035561e+10
9.034515455602036837e+00,1.665743689811621094e+10
9.004450512322161870e+00,1.765933461025682831e+10
8.974485618770339457e+00,1.740979589416139603e+10
8.944620442002385374e+00,1.777369850775134277e+10
8.914854650182078899e+00,1.817959310359288406e+10
8.885187912577478642e+00,1.883753274446390533e+10
8.855619899557254371e+00,1.882116627212117004e+10
8.826150282587015283e+00,1.874880691346884155e+10
8.796778734225661367e+00,1.822058116480255890e+10
8.767504928121747199e+00,1.910148698817730713e+10
8.738328539009863505e+00,1.939614385364271164e+10
8.709249242707002736e+00,1.960111476073457718e+10
8.680266716108974379e+00,1.939660065451496887e+10
8.651380637186814937e+00,2.035955083167307281e+10
8.622590684983197917e+00,2.065506558426102448e+10
8.593896539608877561e+00,2.085829033165315247e+10
8.565297882239132576e+00,2.065764384657645416e+10
8.536794395110215206e+00,2.120734565091785049e+10
8.508385761515841139e+00,1.919379089155887604e+10
8.480071665803642134e+00,2.120145901643535233e+10
8.451851793371682575e+00,2.073767964637374878e+10
8.423725830664954728e+00,2.141093583825220108e+10
8.395693465171893521e+00,2.327246603813545227e+10
8.367754385420905550e+00,2.040880933820339584e+10
8.339908280976908728e+00,2.021485761989146042e+10
8.312154842437884383e+00,2.228755230738713455e+10
8.284493761431434677e+00,2.324856285984242630e+10
8.256924730611363117e+00,2.129109802647809601e+10
8.229447443654253291e+00,2.351935892021488953e+10
8.202061595256070703e+00,2.018106794603144836e+10
8.174766881128764595e+00,2.137836358390180206e+10
8.147562997996887546e+00,2.157048551131237793e+10
8.120449643594234601e+00,2.274689028705772781e+10
8.093426516660478853e+00,2.482610181912715149e+10
8.066493316937812352e+00,2.287054981804170227e+10
8.039649745167636752e+00,2.038362264759642410e+10
8.012895503087213100e+00,2.307001038693682480e+10
