wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.211882822917017555e+10
9.951457760902583161e+00,1.223565082713135338e+10
9.918341428919545066e+00,1.210840697155279541e+10
9.885335301036285216e+00,1.172047934484941864e+10
9.852439010517029416e+00,1.247743970240540504e+10
9.819652191846424572e+00,1.240989906375819397e+10
9.786974480725472603e+00,1.296430256952666664e+10
9.754405514067482130e+00,1.298679668817964172e+10
9.721944929994046802e+00,1.310944025226777840e+10
9.689592367831005859e+00,1.322428990798639488e+10
9.657347468104447330e+00,1.325741288356758881e+10
9.625209872536711231e+00,1.336030386792488480e+10
9.593179224042414077e+00,1.354362253259082603e+10
9.561255166724468069e+00,1.384078447210939980e+10
9.529437345870142906e+00,1.401988660345079422e+10
9.497725407947113396e+00,1.400929617629080009e+10
9.466119000599535482e+00,1.414988624124253082e+10
9.434617772644131151e+00,1.396723044088014603e+10
9.403221374066280447e+00,1.429853906672319412e+10
9.371929456016141913e+00,1.461459350231326675e+10
9.340741670804776575e+00,1.504824717842875481e+10
9.309657671900266607e+00,1.504967060072179031e+10
9.278677113923894382e+00,1.528240791221193886e+10
9.247799652646277124e+00,1.548406125453241730e+10
9.217024944983560175e+00,1.580277274061854172e+10
9.186352648993601377e+00,1.609288075675055695e+10
9.155782423872159015e+00,1.586914678965900230e+10
9.125313929949122382e+00,1.645142701765648270e+10
9.094946828684733475e+00,1.640344730944467354e+10
9.064680782665815784e+00,1.666009267130572510e+10
9.034515455602036837e+00,1.630293586396323204e+10
9.004450512322161870e+00,1.723928273512978745e+10
8.974485618770339457e+00,1.703302747741208649e+10
8.944620442002385374e+00,1.737877495782561111e+10
8.914854650182078899e+00,1.776646166106063080e+10
8.885187912577478642e+00,1.838378395357415771e+10
8.855619899557254371e+00,1.839900359791102219e+10
8.826150282587015283e+00,1.835336969564608765e+10
8.796778734225661367e+00,1.788059150254079437e+10
8.767504928121747199e+00,1.870833792003516006e+10
8.738328539009863505e+00,1.900329129771129608e+10
8.709249242707002736e+00,1.921215060779577255e+10
8.680266716108974379e+00,1.904174919997433090e+10
8.651380637186814937e+00,1.994885906979798508e+10
8.622590684983197917e+00,2.024807515946411514e+10
8.593896539608877561e+00,2.044924161451747894e+10
8.565297882239132576e+00,2.028701866318797684e+10
8.536794395110215206e+00,2.082134086000177765e+10
8.508385761515841139e+00,1.894002435011159515e+10
8.480071665803642134e+00,2.083664113904123306e+10
8.451851793371682575e+00,2.042651694126333237e+10
8.423725830664954728e+00,2.105993295760704041e+10
8.395693465171893521e+00,2.284987173195730591e+10
8.367754385420905550e+00,2.018506944461810684e+10
8.339908280976908728e+00,2.000100941439793777e+10
8.312154842437884383e+00,2.197311374191453552e+10
8.284493761431434677e+00,2.291590018745964813e+10
8.256924730611363117e+00,2.104786702611832428e+10
8.229447443654253291e+00,2.321376539117869568e+10
8.202061595256070703e+00,2.002018663321652603e+10
