wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.221316120283198357e+10
9.951457760902583161e+00,1.232994465344751167e+10
9.918341428919545066e+00,1.219596744089804268e+10
9.885335301036285216e+00,1.179386268268313408e+10
9.852439010517029416e+00,1.257268503841509438e+10
9.819652191846424572e+00,1.249932002639700890e+10
9.786974480725472603e+00,1.307032476556115913e+10
9.754405514067482130e+00,1.309078856828763008e+10
9.721944929994046802e+00,1.321556674184728050e+10
9.689592367831005859e+00,1.333036120058900642e+10
9.657347468104447330e+00,1.336095703544939995e+10
9.625209872536711231e+00,1.346541142304443550e+10
9.593179224042414077e+00,1.364917360924987793e+10
9.561255166724468069e+00,1.395370981994743347e+10
9.529437345870142906e+00,1.413485094048966789e+10
9.497725407947113396e+00,1.411816469765502357e+10
9.466119000599535482e+00,1.426002393747739410e+10
9.434617772644131151e+00,1.406787668924671173e+10
9.403221374066280447e+00,1.440535605007823563e+10
9.371929456016141913e+00,1.472996971026128578e+10
9.340741670804776575e+00,1.517265912547012901e+10
9.309657671900266607e+00,1.516904884181955338e+10
9.278677113923894382e+00,1.540248948392126274e+10
9.247799652646277124e+00,1.560585653899328041e+10
9.217024944983560175e+00,1.592958399690470886e+10
9.186352648993601377e+00,1.622315605845410919e+10
9.155782423872159015e+00,1.598768763285634613e+10
9.125313929949122382e+00,1.658194921489825630e+10
9.094946828684733475e+00,1.652653369807085228e+10
9.064680782665815784e+00,1.678448374587016106e+10
9.034515455602036837e+00,1.641382330564618111e+10
9.004450512322161870e+00,1.737029088456088257e+10
8.974485618770339457e+00,1.715088619303107262e+10
8.944620442002385374e+00,1.750220955130329895e+10
8.914854650182078899e+00,1.789546814565147018e+10
8.885187912577478642e+00,1.852518453157038498e+10
8.855619899557254371e+00,1.853093001100185394e+10
8.826150282587015283e+00,1.847714846628038025e+10
8.796778734225661367e+00,1.798735334794185638e+10
8.767504928121747199e+00,1.883137791696714020e+10
8.738328539009863505e+00,1.912634094165693665e+10
8.709249242707002736e+00,1.933402850222807693e+10
8.680266716108974379e+00,1.915317987269139481e+10
8.651380637186814937e+00,2.007744164950749588e+10
8.622590684983197917e+00,2.037563397045679092e+10
8.593896539608877561e+00,2.057737730916202164e+10
8.565297882239132576e+00,2.040341799845362854e+10
8.536794395110215206e+00,2.094255046370786285e+10
8.508385761515841139e+00,1.902027037039065552e+10
8.480071665803642134e+00,2.095120059608449173e+10
8.451851793371682575e+00,2.052456549307705688e+10
8.423725830664954728e+00,2.117016385077703476e+10
8.395693465171893521e+00,2.298244482202845383e+10
8.367754385420905550e+00,2.025608145376494217e+10
8.339908280976908728e+00,2.006888347302244568e+10
8.312154842437884383e+00,2.207221020466917038e+10
8.284493761431434677e+00,2.302074479495923996e+10
8.256924730611363117e+00,2.112477080749380112e+10
8.229447443654253291e+00,2.331032524482891083e+10
8.202061595256070703e+00,2.007140209834983063e+10
8.174766881128764595e+00,2.124192666432545853e+10
8.147562997996887546e+00,2.143185489004108810e+10
8.120449643594234601e+00,2.260097850870812607e+10
8.093426516660478853e+00,2.464169137206434631e+10
8.066493316937812352e+00,2.273856265515387726e+10
8.039649745167636752e+00,2.029990835829442596e+10
8.012895503087213100e+00,2.293942225774792099e+10
7.986230293426357818e+00,2.589867590688771439e+10
7.959653819904140448e+00,2.199736629831539154e+10
7.933165787225590293e+00,2.436054304798630524e+10
7.906765901078417258e+00,2.070480610315522385e+10
7.880453868129736250e+00,1.887064069158158875e+10
7.854229396022815557e+00,2.277253745119114685e+10
