wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.253708054617502022e+10
9.951457760902583161e+00,1.265317319302906418e+10
9.918341428919545066e+00,1.249478162867729568e+10
9.885335301036285216e+00,1.204216152975810051e+10
9.852439010517029416e+00,1.289886638060921478e+10
9.819652191846424572e+00,1.280394042034053421e+10
9.786974480725472603e+00,1.343481736745968819e+10
9.754405514067482130e+00,1.344767067234577942e+10
9.721944929994046802e+00,1.357998799114938927e+10
9.689592367831005859e+00,1.369414242041440964e+10
9.657347468104447330e+00,1.371513245748783112e+10
9.625209872536711231e+00,1.382524644317777061e+10
9.593179224042414077e+00,1.400987358999393082e+10
9.561255166724468069e+00,1.434101761218681717e+10
9.529437345870142906e+00,1.452920750739522934e+10
9.497725407947113396e+00,1.448970820037701416e+10
9.466119000599535482e+00,1.463600318182904243e+10
9.434617772644131151e+00,1.440991154456563950e+10
9.403221374066280447e+00,1.476896647887756348e+10
9.371929456016141913e+00,1.512429047011257172e+10
9.340741670804776575e+00,1.559904570499798012e+10
9.309657671900266607e+00,1.557709364456447220e+10
9.278677113923894382e+00,1.581229038936939240e+10
9.247799652646277124e+00,1.602159223695021439e+10
9.217024944983560175e+00,1.636316747002741623e+10
9.186352648993601377e+00,1.666864364458149910e+10
9.155782423872159015e+00,1.639109861940959930e+10
9.125313929949122382e+00,1.702773453430329132e+10
9.094946828684733475e+00,1.694546892450246048e+10
9.064680782665815784e+00,1.720756729281745911e+10
9.034515455602036837e+00,1.678927133180383492e+10
9.004450512322161870e+00,1.781646722346112061e+10
8.974485618770339457e+00,1.754988833904511642e+10
8.944620442002385374e+00,1.792079047650308609e+10
8.914854650182078899e+00,1.833375590025267029e+10
8.885187912577478642e+00,1.900755834287992477e+10
8.855619899557254371e+00,1.897845082405956268e+10
8.826150282587015283e+00,1.889564377491158295e+10
8.796778734225661367e+00,1.834601654803081131e+10
8.767504928121747199e+00,1.924753837926901627e+10
8.738328539009863505e+00,1.954182827279248810e+10
8.709249242707002736e+00,1.974525050205912781e+10
8.680266716108974379e+00,1.952751196150829315e+10
8.651380637186814937e+00,2.051198434114627457e+10
8.622590684983197917e+00,2.080579489746991348e+10
8.593896539608877561e+00,2.100995235021037674e+10
8.565297882239132576e+00,2.079433786772989655e+10
