wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.218965123425521660e+10
9.951457760902583161e+00,1.230645110574667549e+10
9.918341428919545066e+00,1.217416776828905106e+10
9.885335301036285216e+00,1.177561915438853836e+10
9.852439010517029416e+00,1.254895832883292961e+10
9.819652191846424572e+00,1.247706373767510223e+10
9.786974480725472603e+00,1.304389638115607834e+10
9.754405514067482130e+00,1.306487393783142853e+10
9.721944929994046802e+00,1.318911758421472168e+10
9.689592367831005859e+00,1.330393126652039146e+10
9.657347468104447330e+00,1.333516811389470291e+10
9.625209872536711231e+00,1.343922935851289749e+10
9.593179224042414077e+00,1.362288887438812065e+10
9.561255166724468069e+00,1.392557173686058426e+10
9.529437345870142906e+00,1.410620412546764946e+10
9.497725407947113396e+00,1.409105971459532547e+10
9.466119000599535482e+00,1.423260176240722847e+10
9.434617772644131151e+00,1.404283687572104073e+10
9.403221374066280447e+00,1.437877348418117142e+10
9.371929456016141913e+00,1.470123782951461601e+10
9.340741670804776575e+00,1.514166266214205360e+10
9.309657671900266607e+00,1.513931981959914589e+10
9.278677113923894382e+00,1.537259297957400703e+10
9.247799652646277124e+00,1.557553229965634537e+10
9.217024944983560175e+00,1.589800215520652580e+10
9.186352648993601377e+00,1.619071057670151901e+10
9.155782423872159015e+00,1.595818856891216469e+10
9.125313929949122382e+00,1.654944890468020248e+10
9.094946828684733475e+00,1.649590277840441895e+10
9.064680782665815784e+00,1.675353163951384926e+10
9.034515455602036837e+00,1.638625255163918686e+10
9.004450512322161870e+00,1.733768502231559372e+10
8.974485618770339457e+00,1.712158241856319427e+10
8.944620442002385374e+00,1.747151072467536163e+10
8.914854650182078899e+00,1.786337359991548157e+10
8.885187912577478642e+00,1.848998239845957947e+10
8.855619899557254371e+00,1.849811724392581558e+10
8.826150282587015283e+00,1.844637939757419586e+10
8.796778734225661367e+00,1.796084299061789703e+10
8.767504928121747199e+00,1.880079084135610580e+10
8.738328539009863505e+00,1.909575983487523651e+10
8.709249242707002736e+00,1.930374259148383713e+10
8.680266716108974379e+00,1.912551029697876358e+10
8.651380637186814937e+00,2.004548090617119980e+10
8.622590684983197917e+00,2.034393892755936432e+10
8.593896539608877561e+00,2.054553346972891235e+10
8.565297882239132576e+00,2.037451593625466919e+10
8.536794395110215206e+00,2.091245221414219284e+10
8.508385761515841139e+00,1.900039178508615875e+10
8.480071665803642134e+00,2.092275418758074570e+10
8.451851793371682575e+00,2.050024749643861008e+10
8.423725830664954728e+00,2.114279316554067230e+10
8.395693465171893521e+00,2.294951430226041031e+10
8.367754385420905550e+00,2.023851246200414658e+10
8.339908280976908728e+00,2.005209101978621674e+10
8.312154842437884383e+00,2.204763353401509094e+10
8.284493761431434677e+00,2.299474294729251480e+10
8.256924730611363117e+00,2.110571927750034332e+10
8.229447443654253291e+00,2.328639869152748489e+10
8.202061595256070703e+00,2.005874430419874191e+10
8.174766881128764595e+00,2.122623026229404449e+10
8.147562997996887546e+00,2.141593544491986465e+10
8.120449643594234601e+00,2.258420172276693344e+10
8.093426516660478853e+00,2.462053887639195251e+10
8.066493316937812352e+00,2.272336874945204163e+10
8.039649745167636752e+00,2.029024743407795715e+10
8.012895503087213100e+00,2.292439800984585953e+10
7.986230293426357818e+00,2.587759227754457855e+10
7.959653819904140448e+00,2.198525832223711014e+10
7.933165787225590293e+00,2.434323777657681656e+10
7.906765901078417258e+00,2.069549012759336090e+10
7.880453868129736250e+00,1.886518809613887787e+10
7.854229396022815557e+00,2.275803255926086426e+10
7.828092193373821672e+00,2.730268335269874954e+10
7.802041969768583662e+00,2.315208140450130844e+10
7.776078435759370855e+00,2.358026807540539169e+10
7.750201302861670527e+00,1.835107873436748886e+10
7.724410283550982470e+00,2.324552282656211472e+10
7.698705091259631317e+00,2.538362768766321945e+10
7.673085440373576205e+00,2.790129273190143204e+10
7.647551046229237315e+00,2.361486932052379227e+10
7.622101625110339285e+00,2.271705918055407333e+10
7.596736894244746630e+00,1.838505459517794800e+10
7.571456571801338242e+00,2.307952435159804535e+10
7.546260376886857912e+00,2.199977622379525375e+10
7.521148029542807478e+00,2.686648979336778641e+10
7.496119250742332873e+00,2.663653517431604004e+10
7.471173762387119055e+00,1.563566681425298119e+10
7.446311287304299142e+00,2.531353905264033127e+10
7.421531549243385761e+00,2.460629979697347260e+10
7.396834272873192617e+00,2.746978589832163620e+10
7.372219183778772056e+00,2.356640473143881989e+10
7.347686008458377493e+00,2.114105423701320648e+10
7.323234474320412524e+00,2.859759265534391022e+10
7.298864309680411111e+00,2.324128210777715683e+10
7.274575243758015120e+00,2.603400914814636230e+10
7.250367006673959835e+00,2.333986837382040405e+10
7.226239329447092352e+00,2.503014393337212372e+10
7.202191943991361534e+00,2.292699608534191513e+10
7.178224583112855051e+00,2.599875999520142746e+10
7.154336980506822208e+00,2.249112069117358398e+10
7.130528870754718973e+00,2.551741359092134094e+10
7.106799989321260114e+00,2.511409015672756958e+10
7.083150072551472221e+00,2.556239159720453644e+10
7.059578857667773377e+00,2.356765643390546417e+10
7.036086082767048389e+00,2.380863793021013260e+10
7.012671486817740885e+00,2.503768557285200500e+10
6.989334809656949865e+00,2.806163159778588867e+10
6.966075791987543120e+00,2.319101944549678040e+10
6.942894175375271537e+00,2.917850478166296005e+10
6.919789702245902951e+00,3.090941100966465378e+10
6.896762115882355992e+00,3.014765323439773941e+10
6.873811160421849031e+00,2.114694103980780029e+10
6.850936580853058011e+00,2.405440263226713943e+10
6.828138123013279603e+00,2.209869237902466965e+10
6.805415533585614796e+00,2.548348348265003967e+10
6.782768560096145372e+00,2.258259137920343781e+10
6.760196950911133484e+00,2.858351279082693481e+10
6.737700455234225672e+00,2.874002087593211746e+10
6.715278823103662198e+00,2.168606220312970734e+10
6.692931805389507716e+00,2.922232674507134247e+10
6.670659153790873042e+00,2.784934018253643417e+10
6.648460620833166246e+00,2.601745800092318344e+10
6.626335959865335745e+00,1.599953105303889847e+10
6.604284925057132050e+00,2.282714255240002060e+10
6.582307271396376613e+00,2.228043847307487869e+10
6.560402754686239568e+00,2.569604590510906601e+10
6.538571131542524562e+00,2.808439284624379349e+10
6.516812159390967807e+00,2.672931854825635910e+10
6.495125596464542461e+00,2.563643061941285706e+10
6.473511201800766557e+00,2.620943313038172531e+10
6.451968735239034025e+00,3.506663650455451202e+10
6.430497957417939503e+00,3.240687277477253723e+10
6.409098629772621791e+00,2.922366306723622131e+10
6.387770514532114419e+00,4.163391425169692993e+10
6.366513374716698870e+00,4.185387492824195862e+10
6.345326974135279130e+00,4.049141750221747589e+10
6.324211077382749124e+00,4.756219545046449280e+10
6.303165449837382361e+00,5.043420437158320618e+10
6.282189857658223353e+00,4.628075621999258423e+10
6.261284067782488805e+00,4.763882008554765320e+10
6.240447847922979463e+00,4.520302259606622314e+10
6.219680966565498181e+00,4.595852172190449524e+10
6.198983192966278644e+00,4.708678935006078339e+10
6.178354297149420304e+00,4.003398414901353455e+10
6.157794049904330436e+00,4.076186405990921783e+10
6.137302222783184824e+00,5.056374600351419067e+10
6.116878588098381364e+00,4.276999238494628143e+10
6.096522918920017631e+00,4.475080964244126129e+10
6.076234989073363124e+00,3.964083964344113159e+10
6.056014573136346613e+00,3.519997920202121735e+10
6.035861446437058575e+00,3.881137862037159729e+10
6.015775385051244761e+00,4.372276967432009888e+10
5.995756165799826398e+00,4.425226591368425751e+10
5.975803566246416842e+00,3.987187297099311066e+10
5.955917364694847116e+00,4.059469886929504395e+10
5.936097340186711868e+00,3.552709433936361694e+10
5.916343272498902905e+00,4.338146568091002655e+10
5.896654942141168476e+00,3.752184173469910431e+10
5.877032130353677886e+00,3.236221393116294479e+10
5.857474619104580782e+00,4.270592023887749481e+10
5.837982191087593975e+00,3.625669938066256714e+10
5.818554629719582039e+00,3.913832203784926605e+10
5.799191719138153012e+00,4.639324944104840851e+10
5.779893244199256763e+00,4.025551746455540466e+10
5.760658990474800234e+00,3.907361826196929932e+10
5.741488744250259124e+00,4.080818563060391235e+10
5.722382292522305569e+00,3.671958404966382599e+10
5.703339422996441144e+00,4.348088688965705872e+10
5.684359924084638749e+00,4.026064286684961700e+10
5.665443584902993379e+00,4.758514630485968781e+10
5.646590195269372003e+00,3.899828837322934723e+10
5.627799545701089201e+00,4.833250498727367401e+10
5.609071427412565924e+00,4.391058116746891785e+10
5.590405632313023787e+00,5.062605258242394257e+10
5.571801953004162478e+00,4.193178118685981750e+10
5.553260182777858489e+00,4.100213856516011810e+10
5.534780115613871843e+00,5.256996232054734039e+10
5.516361546177553699e+00,4.639487525622801971e+10
5.498004269817561074e+00,5.641068109673422241e+10
5.479708082563592875e+00,5.289406170127500916e+10
5.461472781124113496e+00,4.571101853303786469e+10
5.443298162884099511e+00,5.794668569638134766e+10
5.425184025902788143e+00,4.102652030542028046e+10
5.407130168911431056e+00,5.109866410942397308e+10
5.389136391311060592e+00,6.350442870276931763e+10
5.371202493170259551e+00,5.127629913659961700e+10
5.353328275222937194e+00,5.054069302243191528e+10
5.335513538866122119e+00,6.986943504263117981e+10
5.317758086157748920e+00,6.484047471046073914e+10
5.300061719814461725e+00,5.990775565566789246e+10
5.282424243209423054e+00,5.674566052021202087e+10
5.264845460370123575e+00,6.512048182667392731e+10
5.247325175976212286e+00,6.648794687540898132e+10
5.229863195357323136e+00,6.744277813849542236e+10
5.212459324490909651e+00,5.789166485662256622e+10
5.195113370000091990e+00,6.498123786997299957e+10
5.177825139151505773e+00,7.137126772301773071e+10
5.160594439853165127e+00,7.014519539936375427e+10
5.143421080652322175e+00,5.964883736583207703e+10
5.126304870733346064e+00,7.353853310570983887e+10
5.109245619915597558e+00,7.012714309755125427e+10
5.092243138651319612e+00,7.547202185589881897e+10
