wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.170938328672176170e+10
9.951457760902583161e+00,1.182557863147696304e+10
9.918341428919545066e+00,1.172562833946973801e+10
9.885335301036285216e+00,1.139635035477390099e+10
9.852439010517029416e+00,1.206272496366426277e+10
9.819652191846424572e+00,1.201818613791201591e+10
9.786974480725472603e+00,1.250473580450057602e+10
9.754405514067482130e+00,1.253509791226113129e+10
9.721944929994046802e+00,1.264878167566506577e+10
9.689592367831005859e+00,1.276320568880932045e+10
9.657347468104447330e+00,1.280594647428064728e+10
9.625209872536711231e+00,1.290247307084987068e+10
9.593179224042414077e+00,1.308292887781945992e+10
9.561255166724468069e+00,1.334995458270270538e+10
9.529437345870142906e+00,1.352027539645545197e+10
9.497725407947113396e+00,1.353342546567776108e+10
9.466119000599535482e+00,1.366860480259976006e+10
9.434617772644131151e+00,1.352501748972907448e+10
9.403221374066280447e+00,1.383016348098772240e+10
9.371929456016141913e+00,1.411105619673686981e+10
9.340741670804776575e+00,1.450704173708625412e+10
9.309657671900266607e+00,1.452872596129517174e+10
9.278677113923894382e+00,1.475749299130876541e+10
9.247799652646277124e+00,1.495179108192790604e+10
9.217024944983560175e+00,1.524963534315640831e+10
9.186352648993601377e+00,1.552478051472818184e+10
9.155782423872159015e+00,1.534926638112052536e+10
9.125313929949122382e+00,1.588143588781901550e+10
9.094946828684733475e+00,1.586372214103206825e+10
9.064680782665815784e+00,1.611423068811823654e+10
9.034515455602036837e+00,1.581365246842152405e+10
9.004450512322161870e+00,1.666528514617857170e+10
8.974485618770339457e+00,1.651300006413228798e+10
8.944620442002385374e+00,1.683523586565802574e+10
8.914854650182078899e+00,1.719961745817173386e+10
8.885187912577478642e+00,1.776544621482444763e+10
8.855619899557254371e+00,1.781835531841142273e+10
8.826150282587015283e+00,1.780642379313941574e+10
8.796778734225661367e+00,1.740523208564427185e+10
8.767504928121747199e+00,1.816480479977535248e+10
8.738328539009863505e+00,1.845873075350392151e+10
8.709249242707002736e+00,1.867225396674351501e+10
8.680266716108974379e+00,1.854560660131818008e+10
8.651380637186814937e+00,1.938037377337911224e+10
8.622590684983197917e+00,1.968274735940194702e+10
8.593896539608877561e+00,1.988201480191688156e+10
8.565297882239132576e+00,1.976859237783160782e+10
8.536794395110215206e+00,2.028174751533505249e+10
8.508385761515841139e+00,1.857662076267566299e+10
8.480071665803642134e+00,2.032652071209791565e+10
8.451851793371682575e+00,1.998628367913180923e+10
8.423725830664954728e+00,2.056895202569441223e+10
8.395693465171893521e+00,2.226101073155599976e+10
8.367754385420905550e+00,1.986061238452845764e+10
8.339908280976908728e+00,1.969085110332965469e+10
8.312154842437884383e+00,2.152804413035150909e+10
8.284493761431434677e+00,2.244496407047557068e+10
8.256924730611363117e+00,2.069971228804034424e+10
8.229447443654253291e+00,2.277745344910175323e+10
8.202061595256070703e+00,1.978435352936996841e+10
8.174766881128764595e+00,2.088848485646091080e+10
8.147562997996887546e+00,2.107476423369065094e+10
8.120449643594234601e+00,2.222370169120508194e+10
8.093426516660478853e+00,2.416847350779685593e+10
8.066493316937812352e+00,2.239598479308492279e+10
8.039649745167636752e+00,2.008081630372894287e+10
8.012895503087213100e+00,2.260109926815159607e+10
7.986230293426357818e+00,2.542625752512765121e+10
7.959653819904140448e+00,2.172402416304272842e+10
7.933165787225590293e+00,2.397242707678178787e+10
7.906765901078417258e+00,2.049389401316613007e+10
7.880453868129736250e+00,1.874597663919792557e+10
7.854229396022815557e+00,2.244829716959354019e+10
7.828092193373821672e+00,2.683192297659229660e+10
7.802041969768583662e+00,2.288340402080208588e+10
7.776078435759370855e+00,2.331929560204722214e+10
7.750201302861670527e+00,1.824537429363119125e+10
7.724410283550982470e+00,2.300787163609019089e+10
7.698705091259631317e+00,2.504887724306399536e+10
7.673085440373576205e+00,2.747096375112888718e+10
7.647551046229237315e+00,2.334314498554626846e+10
7.622101625110339285e+00,2.249091976286272430e+10
7.596736894244746630e+00,1.829809400128212738e+10
7.571456571801338242e+00,2.284138952836095810e+10
7.546260376886857912e+00,2.183705513570018387e+10
7.521148029542807478e+00,2.648089914145131683e+10
7.496119250742332873e+00,2.631697976077143478e+10
7.471173762387119055e+00,1.559446183592431641e+10
7.446311287304299142e+00,2.503316519868205261e+10
7.421531549243385761e+00,2.436496076121011353e+10
7.396834272873192617e+00,2.711582806486252594e+10
7.372219183778772056e+00,2.336920937002343750e+10
7.347686008458377493e+00,2.098962198162907028e+10
7.323234474320412524e+00,2.814889846908243561e+10
7.298864309680411111e+00,2.303502806602993011e+10
7.274575243758015120e+00,2.573690412500825500e+10
7.250367006673959835e+00,2.315501700632836533e+10
7.226239329447092352e+00,2.479948007345014954e+10
7.202191943991361534e+00,2.274085723687384415e+10
7.178224583112855051e+00,2.568272487108332443e+10
7.154336980506822208e+00,2.232554322072096634e+10
7.130528870754718973e+00,2.528022593170935440e+10
7.106799989321260114e+00,2.488805838126926422e+10
7.083150072551472221e+00,2.532738963580797958e+10
7.059578857667773377e+00,2.339130107466153717e+10
7.036086082767048389e+00,2.361306028456059647e+10
7.012671486817740885e+00,2.480943784454832840e+10
6.989334809656949865e+00,2.774737252837285995e+10
6.966075791987543120e+00,2.299924602103951645e+10
6.942894175375271537e+00,2.882914399212484360e+10
6.919789702245902951e+00,3.047089692302258682e+10
6.896762115882355992e+00,2.970078548433342743e+10
6.873811160421849031e+00,2.103251744891049957e+10
6.850936580853058011e+00,2.388760147593453979e+10
6.828138123013279603e+00,2.197955602988463211e+10
6.805415533585614796e+00,2.529062523247000122e+10
6.782768560096145372e+00,2.244043752412122726e+10
6.760196950911133484e+00,2.825741696358976746e+10
6.737700455234225672e+00,2.845507933976081085e+10
6.715278823103662198e+00,2.158187780389335632e+10
6.692931805389507716e+00,2.885552271270108795e+10
6.670659153790873042e+00,2.760017855075733948e+10
6.648460620833166246e+00,2.576187025077231598e+10
6.626335959865335745e+00,1.596079322385710907e+10
6.604284925057132050e+00,2.265807411884350204e+10
6.582307271396376613e+00,2.215109428020724487e+10
6.560402754686239568e+00,2.552206706986591721e+10
6.538571131542524562e+00,2.778322383927256393e+10
6.516812159390967807e+00,2.652539898598903656e+10
