wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.226003369862763786e+10
9.951457760902583161e+00,1.237677106296792793e+10
9.918341428919545066e+00,1.223938537807766342e+10
9.885335301036285216e+00,1.183014557375643158e+10
9.852439010517029416e+00,1.261996851607732201e+10
9.819652191846424572e+00,1.254363427133304977e+10
9.786974480725472603e+00,1.312302619791794395e+10
9.754405514067482130e+00,1.314245027046623039e+10
9.721944929994046802e+00,1.326829919017953300e+10
9.689592367831005859e+00,1.338304444498738289e+10
9.657347468104447330e+00,1.341233992834569740e+10
9.625209872536711231e+00,1.351758514540734863e+10
9.593179224042414077e+00,1.370153626801207924e+10
9.561255166724468069e+00,1.400979851672792816e+10
9.529437345870142906e+00,1.419195505190789986e+10
9.497725407947113396e+00,1.417214960019636917e+10
9.466119000599535482e+00,1.431464304355315971e+10
9.434617772644131151e+00,1.411771277979384041e+10
9.403221374066280447e+00,1.445827751441746521e+10
9.371929456016141913e+00,1.478720838755173874e+10
9.340741670804776575e+00,1.523443794940815926e+10
9.309657671900266607e+00,1.522827506691267014e+10
9.278677113923894382e+00,1.546203391932026672e+10
9.247799652646277124e+00,1.566625500788726807e+10
9.217024944983560175e+00,1.599250478265413094e+10
9.186352648993601377e+00,1.628779918290005112e+10
9.155782423872159015e+00,1.604641297268052292e+10
9.125313929949122382e+00,1.664668831286260223e+10
9.094946828684733475e+00,1.658751364325612259e+10
9.064680782665815784e+00,1.684609609419825745e+10
9.034515455602036837e+00,1.646866288020948219e+10
9.004450512322161870e+00,1.743520948541557312e+10
8.974485618770339457e+00,1.720917197533768082e+10
8.944620442002385374e+00,1.756328732862207794e+10
8.914854650182078899e+00,1.795934262146574783e+10
8.885187912577478642e+00,1.859529178486615753e+10
8.855619899557254371e+00,1.859621739277293015e+10
8.826150282587015283e+00,1.853833546851274490e+10
8.796778734225661367e+00,1.804001495839120102e+10
8.767504928121747199e+00,1.889220657370337677e+10
8.738328539009863505e+00,1.918714086479164886e+10
8.709249242707002736e+00,1.939423375317373657e+10
8.680266716108974379e+00,1.920814394854245377e+10
8.651380637186814937e+00,2.014099355911761093e+10
8.622590684983197917e+00,2.043863517317039871e+10
8.593896539608877561e+00,2.064068574509052277e+10
8.565297882239132576e+00,2.046082776028243256e+10
8.536794395110215206e+00,2.100233968172475433e+10
8.508385761515841139e+00,1.905966478375984955e+10
8.480071665803642134e+00,2.100770781511365128e+10
8.451851793371682575e+00,2.057281552211057281e+10
8.423725830664954728e+00,2.122453254723357773e+10
8.395693465171893521e+00,2.304788116688910294e+10
8.367754385420905550e+00,2.029085532086729813e+10
8.339908280976908728e+00,2.010212004263209534e+10
8.312154842437884383e+00,2.212097092995577621e+10
8.284493761431434677e+00,2.307233229932570267e+10
8.256924730611363117e+00,2.116252796324140549e+10
8.229447443654253291e+00,2.335775446363701248e+10
8.202061595256070703e+00,2.009642948763576889e+10
8.174766881128764595e+00,2.127299312376588440e+10
8.147562997996887546e+00,2.146338038445091248e+10
8.120449643594234601e+00,2.263418915563704681e+10
8.093426516660478853e+00,2.468359471157630539e+10
8.066493316937812352e+00,2.276862886608278656e+10
8.039649745167636752e+00,2.031901091892477417e+10
8.012895503087213100e+00,2.296915796897791672e+10
7.986230293426357818e+00,2.594043283719998550e+10
7.959653819904140448e+00,2.202132217347348022e+10
7.933165787225590293e+00,2.439481280407485199e+10
7.906765901078417258e+00,2.072323099187900162e+10
7.880453868129736250e+00,1.888141067590378571e+10
7.854229396022815557e+00,2.280127565171692276e+10
7.828092193373821672e+00,2.736835293345156097e+10
7.802041969768583662e+00,2.318920031717900085e+10
7.776078435759370855e+00,2.361619207744949341e+10
7.750201302861670527e+00,1.836546873771042633e+10
7.724410283550982470e+00,2.327815130896210098e+10
7.698705091259631317e+00,2.542995150189426804e+10
7.673085440373576205e+00,2.796101953218784332e+10
7.647551046229237315e+00,2.365241353619526291e+10
7.622101625110339285e+00,2.274818479154479599e+10
7.596736894244746630e+00,1.839685886545764160e+10
7.571456571801338242e+00,2.311234597145736694e+10
7.546260376886857912e+00,2.202197149972454071e+10
7.521148029542807478e+00,2.692008847824672699e+10
7.496119250742332873e+00,2.668055072042932510e+10
7.471173762387119055e+00,1.564122340129198456e+10
7.446311287304299142e+00,2.535216334344287109e+10
7.421531549243385761e+00,2.463941223150101471e+10
7.396834272873192617e+00,2.751861056464003372e+10
7.372219183778772056e+00,2.359337632812089920e+10
7.347686008458377493e+00,2.116172264290276337e+10
7.323234474320412524e+00,2.866002292944805527e+10
7.298864309680411111e+00,2.326958638654765320e+10
7.274575243758015120e+00,2.607497070741337585e+10
7.250367006673959835e+00,2.336511252741522980e+10
7.226239329447092352e+00,2.506176200231335449e+10
7.202191943991361534e+00,2.295247652255231094e+10
7.178224583112855051e+00,2.604253761398879242e+10
7.154336980506822208e+00,2.251371241185956955e+10
7.130528870754718973e+00,2.554986348569177246e+10
7.106799989321260114e+00,2.514499433791097641e+10
7.083150072551472221e+00,2.559449685243556976e+10
7.059578857667773377e+00,2.359170550539826965e+10
7.036086082767048389e+00,2.383533783738835144e+10
7.012671486817740885e+00,2.506887568276370239e+10
6.989334809656949865e+00,2.810479894728367615e+10
6.966075791987543120e+00,2.321724846822477722e+10
6.942894175375271537e+00,2.922650672333787155e+10
6.919789702245902951e+00,3.096991269204156876e+10
6.896762115882355992e+00,3.020959976501211929e+10
6.873811160421849031e+00,2.116243035211702728e+10
6.850936580853058011e+00,2.407704953967089844e+10
6.828138123013279603e+00,2.211480324122392654e+10
6.805415533585614796e+00,2.550969320576094055e+10
6.782768560096145372e+00,2.260188424787407303e+10
6.760196950911133484e+00,2.862836928491072083e+10
6.737700455234225672e+00,2.877891367646152878e+10
6.715278823103662198e+00,2.170009277852788925e+10
6.692931805389507716e+00,2.927278170141571426e+10
6.670659153790873042e+00,2.788324503597995758e+10
6.648460620833166246e+00,2.605247676733810425e+10
6.626335959865335745e+00,1.600469457210438156e+10
6.604284925057132050e+00,2.285016086879742813e+10
6.582307271396376613e+00,2.229793245594609833e+10
6.560402754686239568e+00,2.571956308433581924e+10
6.538571131542524562e+00,2.812568072101951218e+10
6.516812159390967807e+00,2.675697276009614182e+10
6.495125596464542461e+00,2.566260366834521484e+10
6.473511201800766557e+00,2.624665020577293396e+10
6.451968735239034025e+00,3.514549650802056885e+10
6.430497957417939503e+00,3.247024398247812653e+10
6.409098629772621791e+00,2.928406605635194778e+10
6.387770514532114419e+00,4.178177494403729248e+10
6.366513374716698870e+00,4.202599052124884796e+10
6.345326974135279130e+00,4.062616628802088928e+10
6.324211077382749124e+00,4.780769043390081787e+10
6.303165449837382361e+00,5.071469125124452972e+10
6.282189857658223353e+00,4.648924755128484344e+10
6.261284067782488805e+00,4.785469759379170990e+10
6.240447847922979463e+00,4.540264295834918976e+10
6.219680966565498181e+00,4.615758249391625977e+10
6.198983192966278644e+00,4.728025023303937531e+10
6.178354297149420304e+00,4.015508478822629547e+10
6.157794049904330436e+00,4.087533437825914764e+10
6.137302222783184824e+00,5.083640680444253540e+10
6.116878588098381364e+00,4.293395724001214600e+10
6.096522918920017631e+00,4.491575447834152985e+10
6.076234989073363124e+00,3.976461012030021667e+10
6.056014573136346613e+00,3.527570170181330872e+10
6.035861446437058575e+00,3.891273321922618866e+10
6.015775385051244761e+00,4.385867368004494476e+10
5.995756165799826398e+00,4.441915693110989380e+10
5.975803566246416842e+00,3.998413443855349731e+10
5.955917364694847116e+00,4.070847914582093048e+10
5.936097340186711868e+00,3.560108744051739502e+10
5.916343272498902905e+00,4.351026522423255920e+10
5.896654942141168476e+00,3.759505302813314819e+10
5.877032130353677886e+00,3.240966420444834518e+10
5.857474619104580782e+00,4.283061668550143433e+10
5.837982191087593975e+00,3.632507085034169769e+10
5.818554629719582039e+00,3.923807901377516937e+10
5.799191719138153012e+00,4.654000110846231079e+10
5.779893244199256763e+00,4.035539332789280701e+10
5.760658990474800234e+00,3.918091946608752441e+10
5.741488744250259124e+00,4.091001391796884155e+10
5.722382292522305569e+00,3.678507979929084015e+10
5.703339422996441144e+00,4.360910366082852173e+10
5.684359924084638749e+00,4.034822250241157532e+10
5.665443584902993379e+00,4.772589975827657318e+10
5.646590195269372003e+00,3.907903048805742645e+10
5.627799545701089201e+00,4.849935354504774475e+10
5.609071427412565924e+00,4.402926491119597626e+10
5.590405632313023787e+00,5.080985588816565704e+10
5.571801953004162478e+00,4.203512780197948456e+10
5.553260182777858489e+00,4.109254050519359589e+10
5.534780115613871843e+00,5.276147098427016449e+10
5.516361546177553699e+00,4.652185327211677551e+10
5.498004269817561074e+00,5.665853929329006195e+10
5.479708082563592875e+00,5.310414116741249847e+10
5.461472781124113496e+00,4.582914582206240845e+10
5.443298162884099511e+00,5.819767969223741913e+10
5.425184025902788143e+00,4.111955930761279297e+10
5.407130168911431056e+00,5.125528397662957001e+10
5.389136391311060592e+00,6.381982389122220612e+10
5.371202493170259551e+00,5.143335118528127289e+10
5.353328275222937194e+00,5.071818245212024689e+10
