wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.232997162241547585e+10
9.951457760902583161e+00,1.244660684481370163e+10
9.918341428919545066e+00,1.230405754659400940e+10
9.885335301036285216e+00,1.188406069138541985e+10
9.852439010517029416e+00,1.269046722330423546e+10
9.819652191846424572e+00,1.260960879070271683e+10
9.786974480725472603e+00,1.320168751140896034e+10
9.754405514067482130e+00,1.321952178721016312e+10
9.721944929994046802e+00,1.334698094642396164e+10
9.689592367831005859e+00,1.346162568487192345e+10
9.657347468104447330e+00,1.348892517443075943e+10
9.625209872536711231e+00,1.359536787306138420e+10
9.593179224042414077e+00,1.377956144023735619e+10
9.561255166724468069e+00,1.409346053703101730e+10
9.529437345870142906e+00,1.427713500144122124e+10
9.497725407947113396e+00,1.425256246165014648e+10
9.466119000599535482e+00,1.439600680866733360e+10
9.434617772644131151e+00,1.419185804014670944e+10
9.403221374066280447e+00,1.453704984218266678e+10
9.371929456016141913e+00,1.487250191371056175e+10
9.340741670804776575e+00,1.532656833561212349e+10
9.309657671900266607e+00,1.531653305914536667e+10
9.278677113923894382e+00,1.555072725030822754e+10
9.247799652646277124e+00,1.575622567984459686e+10
9.217024944983560175e+00,1.608627644394400787e+10
9.186352648993601377e+00,1.638414149358824730e+10
9.155782423872159015e+00,1.613381788459357834e+10
9.125313929949122382e+00,1.674314068825527763e+10
9.094946828684733475e+00,1.667827757116038513e+10
9.064680782665815784e+00,1.693778371161651039e+10
9.034515455602036837e+00,1.655016817870462227e+10
9.004450512322161870e+00,1.753185277101981354e+10
8.974485618770339457e+00,1.729579648828188324e+10
8.944620442002385374e+00,1.765410390514664841e+10
8.914854650182078899e+00,1.805436675697349930e+10
8.885187912577478642e+00,1.869970779992054367e+10
8.855619899557254371e+00,1.869330209734454727e+10
8.826150282587015283e+00,1.862923861117896652e+10
8.796778734225661367e+00,1.811811258081130981e+10
8.767504928121747199e+00,1.898258687029637527e+10
8.738328539009863505e+00,1.927743598766700745e+10
8.709249242707002736e+00,1.948362678495557785e+10
8.680266716108974379e+00,1.928965524535442352e+10
8.651380637186814937e+00,2.023539827444942474e+10
8.622590684983197917e+00,2.053216601744184494e+10
8.593896539608877561e+00,2.073470098210857773e+10
8.565297882239132576e+00,2.054595966514592743e+10
8.536794395110215206e+00,2.109100809109449005e+10
8.508385761515841139e+00,1.911785727837577057e+10
8.480071665803642134e+00,2.109150809662616348e+10
8.451851793371682575e+00,2.064423153227124023e+10
8.423725830664954728e+00,2.130515751348335648e+10
8.395693465171893521e+00,2.314497627143330383e+10
8.367754385420905550e+00,2.034211562162133408e+10
8.339908280976908728e+00,2.015111364556708145e+10
8.312154842437884383e+00,2.219313631513089752e+10
8.284493761431434677e+00,2.314867934844915390e+10
8.256924730611363117e+00,2.121830633805846405e+10
8.229447443654253291e+00,2.342784605994088364e+10
