wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.156168069790680122e+10
9.951457760902583161e+00,1.167734669983312798e+10
9.918341428919545066e+00,1.158648268279156685e+10
9.885335301036285216e+00,1.127718535762653542e+10
9.852439010517029416e+00,1.191260279332271194e+10
9.819652191846424572e+00,1.187548292896156502e+10
9.786974480725472603e+00,1.233918094519844818e+10
9.754405514067482130e+00,1.237201298876418495e+10
9.721944929994046802e+00,1.248258157503782272e+10
9.689592367831005859e+00,1.259659286029047585e+10
9.657347468104447330e+00,1.264228258620302963e+10
9.625209872536711231e+00,1.273667403407363510e+10
9.593179224042414077e+00,1.291574240882395172e+10
9.561255166724468069e+00,1.317261651714358330e+10
9.529437345870142906e+00,1.333979605705058289e+10
9.497725407947113396e+00,1.336047001540030670e+10
9.466119000599535482e+00,1.349373040071524620e+10
9.434617772644131151e+00,1.336336846131312943e+10
9.403221374066280447e+00,1.365933413000234795e+10
9.371929456016141913e+00,1.392832844613874817e+10
9.340741670804776575e+00,1.431133396898965645e+10
9.309657671900266607e+00,1.433970195038450432e+10
9.278677113923894382e+00,1.456669709312935638e+10
9.247799652646277124e+00,1.475837732990916061e+10
9.217024944983560175e+00,1.504904168689621544e+10
9.186352648993601377e+00,1.531883501549161148e+10
9.155782423872159015e+00,1.515963635580022240e+10
9.125313929949122382e+00,1.567448872407017517e+10
9.094946828684733475e+00,1.566689290992716599e+10
9.064680782665815784e+00,1.591500879824886513e+10
9.034515455602036837e+00,1.563399883304094696e+10
9.004450512322161870e+00,1.645615402412301254e+10
8.974485618770339457e+00,1.632209357585229492e+10
8.944620442002385374e+00,1.663613450608490562e+10
8.914854650182078899e+00,1.699246090542207718e+10
8.885187912577478642e+00,1.754062551938333893e+10
8.855619899557254371e+00,1.760579438622483826e+10
8.826150282587015283e+00,1.760533873745918274e+10
8.796778734225661367e+00,1.722902144882365799e+10
8.767504928121747199e+00,1.796500354506910706e+10
8.738328539009863505e+00,1.825819333808588028e+10
8.709249242707002736e+00,1.847321687610994720e+10
8.680266716108974379e+00,1.836170485771086884e+10
8.651380637186814937e+00,1.917124605408994293e+10
8.622590684983197917e+00,1.947425818537871933e+10
8.593896539608877561e+00,1.967306403970413208e+10
8.565297882239132576e+00,1.957637032656322861e+10
8.536794395110215206e+00,2.008179667996178436e+10
8.508385761515841139e+00,1.843942365163478088e+10
8.480071665803642134e+00,2.013740273178420639e+10
8.451851793371682575e+00,1.982161288976586533e+10
8.423725830664954728e+00,2.038686345391101456e+10
8.395693465171893521e+00,2.204332780673120117e+10
8.367754385420905550e+00,1.973695600639623260e+10
8.339908280976908728e+00,1.957262103852268219e+10
8.312154842437884383e+00,2.136152664369885635e+10
8.284493761431434677e+00,2.226875190589667130e+10
8.256924730611363117e+00,2.056831882638591385e+10
8.229447443654253291e+00,2.261318576783327484e+10
8.202061595256070703e+00,1.969368704797423172e+10
8.174766881128764595e+00,2.077790286669261169e+10
8.147562997996887546e+00,2.096359660334702301e+10
