wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.228339592442231560e+10
9.951457760902583161e+00,1.240010363857638741e+10
9.918341428919545066e+00,1.226100347670616913e+10
9.885335301036285216e+00,1.184818509497193146e+10
9.852439010517029416e+00,1.264352506258157730e+10
9.819652191846424572e+00,1.256569208961378479e+10
9.786974480725472603e+00,1.314929891134025574e+10
9.754405514067482130e+00,1.316819705524398232e+10
9.721944929994046802e+00,1.329458218224791718e+10
9.689592367831005859e+00,1.340929747492333794e+10
9.657347468104447330e+00,1.343793366673194885e+10
9.625209872536711231e+00,1.354357655592667770e+10
9.593179224042414077e+00,1.372761395296419144e+10
9.561255166724468069e+00,1.403774881447686768e+10
9.529437345870142906e+00,1.422041202141698456e+10
9.497725407947113396e+00,1.419902927300777435e+10
9.466119000599535482e+00,1.434183973537117195e+10
9.434617772644131151e+00,1.414250905049022675e+10
9.403221374066280447e+00,1.448461631877647209e+10
9.371929456016141913e+00,1.481571494415128899e+10
9.340741670804776575e+00,1.526521996058545685e+10
9.309657671900266607e+00,1.525777202747339439e+10
9.278677113923894382e+00,1.549168159701688385e+10
9.247799652646277124e+00,1.569632896739581871e+10
9.217024944983560175e+00,1.602384342094122887e+10
9.186352648993601377e+00,1.631999645272645950e+10
9.155782423872159015e+00,1.607563909337383842e+10
9.125313929949122382e+00,1.667892676881294632e+10
9.094946828684733475e+00,1.661786249708371735e+10
9.064680782665815784e+00,1.687675616365701866e+10
9.034515455602036837e+00,1.649593179695236015e+10
9.004450512322161870e+00,1.746752197854518509e+10
8.974485618770339457e+00,1.723815401249273300e+10
8.944620442002385374e+00,1.759366622280616379e+10
8.914854650182078899e+00,1.799112240468951035e+10
8.885187912577478642e+00,1.863019658472918701e+10
8.855619899557254371e+00,1.862869186921100998e+10
8.826150282587015283e+00,1.856875346406009674e+10
8.796778734225661367e+00,1.806616660856169510e+10
8.767504928121747199e+00,1.892244829318767166e+10
8.738328539009863505e+00,1.921735980429149246e+10
8.709249242707002736e+00,1.942415330041304016e+10
8.680266716108974379e+00,1.923543882257859421e+10
8.651380637186814937e+00,2.017258482593632507e+10
8.622590684983197917e+00,2.046994149195267105e+10
8.593896539608877561e+00,2.067215038656806946e+10
8.565297882239132576e+00,2.048933587627170563e+10
8.536794395110215206e+00,2.103203101015822601e+10
8.508385761515841139e+00,1.907918164533655548e+10
8.480071665803642134e+00,2.103576907910685730e+10
8.451851793371682575e+00,2.059674833310419464e+10
8.423725830664954728e+00,2.125153101632342148e+10
8.395693465171893521e+00,2.308038730192516708e+10
8.367754385420905550e+00,2.030806150561455154e+10
8.339908280976908728e+00,2.011856543770066452e+10
8.312154842437884383e+00,2.214515576026993179e+10
8.284493761431434677e+00,2.309791879609556961e+10
8.256924730611363117e+00,2.118123457581137848e+10
8.229447443654253291e+00,2.338125811547151184e+10
8.202061595256070703e+00,2.010880039662522507e+10
8.174766881128764595e+00,2.128836440183195877e+10
8.147562997996887546e+00,2.147898750478071594e+10
8.120449643594234601e+00,2.265062425303490067e+10
8.093426516660478853e+00,2.470434672922303391e+10
8.066493316937812352e+00,2.278350242099342728e+10
8.039649745167636752e+00,2.032845360684886551e+10
8.012895503087213100e+00,2.298387060987011337e+10
7.986230293426357818e+00,2.596110738381103897e+10
7.959653819904140448e+00,2.203317115972539902e+10
7.933165787225590293e+00,2.441177839290599442e+10
7.906765901078417258e+00,2.073234087193486023e+10
7.880453868129736250e+00,1.888672889398850250e+10
7.854229396022815557e+00,2.281550977552967453e+10
7.828092193373821672e+00,2.738996504676858521e+10
7.802041969768583662e+00,2.320139743500017929e+10
7.776078435759370855e+00,2.362798962358251953e+10
7.750201302861670527e+00,1.837018652882470322e+10
7.724410283550982470e+00,2.328886216154843903e+10
7.698705091259631317e+00,2.544517717811962891e+10
7.673085440373576205e+00,2.798065962166681671e+10
7.647551046229237315e+00,2.366475064777054596e+10
7.622101625110339285e+00,2.275840651706672668e+10
7.596736894244746630e+00,1.840072727980300140e+10
7.571456571801338242e+00,2.312312703099201202e+10
7.546260376886857912e+00,2.202925040033529282e+10
7.521148029542807478e+00,2.693771835063325119e+10
7.496119250742332873e+00,2.669500705841151810e+10
7.471173762387119055e+00,1.564304246634591293e+10
7.446311287304299142e+00,2.536484937332542801e+10
7.421531549243385761e+00,2.465028097830135727e+10
7.396834272873192617e+00,2.753464998024223328e+10
7.372219183778772056e+00,2.360222518720615768e+10
7.347686008458377493e+00,2.116850131321286774e+10
7.323234474320412524e+00,2.868056080020373917e+10
7.298864309680411111e+00,2.327887751680210495e+10
7.274575243758015120e+00,2.608842618043329620e+10
7.250367006673959835e+00,2.337339267387658691e+10
7.226239329447092352e+00,2.507213875005265045e+10
7.202191943991361534e+00,2.296083722650378036e+10
7.178224583112855051e+00,2.605692936120983505e+10
7.154336980506822208e+00,2.252112156273918533e+10
7.130528870754718973e+00,2.556050999237965775e+10
7.106799989321260114e+00,2.515513268797712708e+10
7.083150072551472221e+00,2.560502785106228638e+10
7.059578857667773377e+00,2.359959180945622635e+10
7.036086082767048389e+00,2.384409481934615326e+10
7.012671486817740885e+00,2.507910683389132309e+10
6.989334809656949865e+00,2.811897076346581650e+10
6.966075791987543120e+00,2.322585355092501068e+10
6.942894175375271537e+00,2.924226610295305634e+10
