wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.185544303515719414e+10
9.951457760902583161e+00,1.197200691482005692e+10
9.918341428919545066e+00,1.186267771471492195e+10
9.885335301036285216e+00,1.151302278841878510e+10
9.852439010517029416e+00,1.221090775056695366e+10
9.819652191846424572e+00,1.215858069353964806e+10
9.786974480725472603e+00,1.266856484607081032e+10
9.754405514067482130e+00,1.269629418320872116e+10
9.721944929994046802e+00,1.281311839789439201e+10
9.689592367831005859e+00,1.292781669961145210e+10
9.657347468104447330e+00,1.296737373192333221e+10
9.625209872536711231e+00,1.306609392145647049e+10
9.593179224042414077e+00,1.324774084778477287e+10
9.561255166724468069e+00,1.352517486106580353e+10
9.529437345870142906e+00,1.369861561762676430e+10
9.497725407947113396e+00,1.370379228412153244e+10
9.466119000599535482e+00,1.384088508057965660e+10
9.434617772644131151e+00,1.368376306088395309e+10
9.403221374066280447e+00,1.399812357607687569e+10
9.371929456016141913e+00,1.429119032281670189e+10
9.340741670804776575e+00,1.470032645601552010e+10
9.309657671900266607e+00,1.471507720802211380e+10
9.278677113923894382e+00,1.494542484765380859e+10
9.247799652646277124e+00,1.514233068538218689e+10
9.217024944983560175e+00,1.544745364072548866e+10
9.186352648993601377e+00,1.572791847534349632e+10
9.155782423872159015e+00,1.553570841807332039e+10
9.125313929949122382e+00,1.608539942314715576e+10
9.094946828684733475e+00,1.605726349820692444e+10
9.064680782665815784e+00,1.631004701550612640e+10
9.034515455602036837e+00,1.598967293829524994e+10
9.004450512322161870e+00,1.687102729862581062e+10
8.974485618770339457e+00,1.670007028724490547e+10
8.944620442002385374e+00,1.703056181253657150e+10
8.914854650182078899e+00,1.740309265448355103e+10
8.885187912577478642e+00,1.798686295697505569e+10
8.855619899557254371e+00,1.802695902505777740e+10
8.826150282587015283e+00,1.800331992082332230e+10
8.796778734225661367e+00,1.757702665517919159e+10
8.767504928121747199e+00,1.836045283000317383e+10
8.738328539009863505e+00,1.865492196423752213e+10
8.709249242707002736e+00,1.886686392624606323e+10
8.680266716108974379e+00,1.872490863753015137e+10
