wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.230670861544467735e+10
9.951457760902583161e+00,1.242338227969454765e+10
9.918341428919545066e+00,1.228256089273464775e+10
9.885335301036285216e+00,1.186615677207452583e+10
9.852439010517029416e+00,1.266702466781658936e+10
9.819652191846424572e+00,1.258768361476670647e+10
9.786974480725472603e+00,1.317551940435546303e+10
9.754405514067482130e+00,1.319388760799611092e+10
9.721944929994046802e+00,1.332080948443866539e+10
9.689592367831005859e+00,1.343549126852148628e+10
9.657347468104447330e+00,1.346346212084816360e+10
9.625209872536711231e+00,1.356950416920071793e+10
9.593179224042414077e+00,1.375362238182900620e+10
9.561255166724468069e+00,1.406563620613516045e+10
9.529437345870142906e+00,1.424880539031061745e+10
9.497725407947113396e+00,1.422583360019586754e+10
9.466119000599535482e+00,1.436896102985325241e+10
9.434617772644131151e+00,1.416722413608759499e+10
9.403221374066280447e+00,1.451087377419378853e+10
9.371929456016141913e+00,1.484414615705603218e+10
9.340741670804776575e+00,1.529593014561508369e+10
9.309657671900266607e+00,1.528719139623928070e+10
9.278677113923894382e+00,1.552124607959897614e+10
9.247799652646277124e+00,1.572631923404083061e+10
9.217024944983560175e+00,1.605510069075224304e+10
9.186352648993601377e+00,1.635211061503596115e+10
9.155782423872159015e+00,1.610477408783856201e+10
9.125313929949122382e+00,1.671107761408009338e+10
9.094946828684733475e+00,1.664811716643654823e+10
9.064680782665815784e+00,1.690731872841608238e+10
9.034515455602036837e+00,1.652310021249112701e+10
9.004450512322161870e+00,1.749973644384014893e+10
8.974485618770339457e+00,1.726702884404044342e+10
8.944620442002385374e+00,1.762393842301583862e+10
8.914854650182078899e+00,1.802279713795769119e+10
8.885187912577478642e+00,1.866500197780138779e+10
8.855619899557254371e+00,1.866105345676022720e+10
8.826150282587015283e+00,1.859905449721931458e+10
8.796778734225661367e+00,1.809219908044815445e+10
8.767504928121747199e+00,1.895257502874554062e+10
8.738328539009863505e+00,1.924745815359790802e+10
8.709249242707002736e+00,1.945395094107513046e+10
8.680266716108974379e+00,1.926260918978300858e+10
8.651380637186814937e+00,2.020405304326740646e+10
