wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.216609231409501839e+10
9.951457760902583161e+00,1.228290418573337555e+10
9.918341428919545066e+00,1.215230774112880707e+10
9.885335301036285216e+00,1.175730747029212189e+10
9.852439010517029416e+00,1.252517512586579514e+10
9.819652191846424572e+00,1.245474143062738037e+10
9.786974480725472603e+00,1.301741643920550537e+10
9.754405514067482130e+00,1.303890364929318047e+10
9.721944929994046802e+00,1.316261334926964378e+10
9.689592367831005859e+00,1.327744264455466080e+10
9.657347468104447330e+00,1.330931436820071220e+10
9.625209872536711231e+00,1.341298399350362015e+10
9.593179224042414077e+00,1.359653536636586380e+10
9.561255166724468069e+00,1.389737137693366623e+10
9.529437345870142906e+00,1.407749435222700500e+10
9.497725407947113396e+00,1.406387987953402519e+10
9.466119000599535482e+00,1.420510467002258301e+10
9.434617772644131151e+00,1.401771589198486328e+10
9.403221374066280447e+00,1.435210976211921120e+10
9.371929456016141913e+00,1.467243108457725334e+10
9.340741670804776575e+00,1.511059506328258705e+10
9.309657671900266607e+00,1.510951368855471230e+10
9.278677113923894382e+00,1.534261379351060867e+10
9.247799652646277124e+00,1.554512491092536163e+10
9.217024944983560175e+00,1.586633955763246155e+10
9.186352648993601377e+00,1.615818273413021278e+10
9.155782423872159015e+00,1.592859868292608070e+10
9.125313929949122382e+00,1.651686165498087311e+10
9.094946828684733475e+00,1.646517800845281029e+10
9.064680782665815784e+00,1.672248236287660980e+10
9.034515455602036837e+00,1.635858108389064407e+10
9.004450512322161870e+00,1.730498162112413025e+10
8.974485618770339457e+00,1.709217137612021637e+10
8.944620442002385374e+00,1.744070532063851929e+10
8.914854650182078899e+00,1.783117428034306717e+10
8.885187912577478642e+00,1.845468147897765732e+10
8.855619899557254371e+00,1.846519186859047699e+10
8.826150282587015283e+00,1.841549325408605194e+10
8.796778734225661367e+00,1.793421268644101334e+10
8.767504928121747199e+00,1.877008851949936295e+10
8.738328539009863505e+00,1.906505788819489288e+10
8.709249242707002736e+00,1.927333436207283783e+10
8.680266716108974379e+00,1.909771544002639389e+10
8.651380637186814937e+00,2.001339692348990250e+10
8.622590684983197917e+00,2.031211414889189911e+10
8.593896539608877561e+00,2.051356278834577179e+10
8.565297882239132576e+00,2.034548215535123444e+10
8.536794395110215206e+00,2.088221797475452805e+10
8.508385761515841139e+00,1.898039159125683212e+10
8.480071665803642134e+00,2.089417894998661041e+10
8.451851793371682575e+00,2.047580032182066727e+10
8.423725830664954728e+00,2.111529794108911514e+10
8.395693465171893521e+00,2.291644203423003387e+10
8.367754385420905550e+00,2.022082122713465118e+10
8.339908280976908728e+00,2.003518161596387863e+10
8.312154842437884383e+00,2.202292548225934982e+10
8.284493761431434677e+00,2.296860183042709351e+10
8.256924730611363117e+00,2.108655179390555573e+10
8.229447443654253291e+00,2.326233018813759613e+10
8.202061595256070703e+00,2.004598956601976013e+10
8.174766881128764595e+00,2.121042425880175781e+10
8.147562997996887546e+00,2.139991082048909760e+10
8.120449643594234601e+00,2.256730981599087906e+10
8.093426516660478853e+00,2.459925174209389114e+10
8.066493316937812352e+00,2.270806681233293533e+10
8.039649745167636752e+00,2.028051270939353180e+10
8.012895503087213100e+00,2.290926872079252625e+10
7.986230293426357818e+00,2.585637106350204086e+10
7.959653819904140448e+00,2.197306293990864563e+10
7.933165787225590293e+00,2.432581817701462555e+10
7.906765901078417258e+00,2.068610448125911713e+10
7.880453868129736250e+00,1.885968987482962036e+10
7.854229396022815557e+00,2.274343660823359680e+10
7.828092193373821672e+00,2.728051379649835968e+10
7.802041969768583662e+00,2.313953076648416138e+10
7.776078435759370855e+00,2.356811426196836472e+10
7.750201302861670527e+00,1.834620195342333603e+10
7.724410283550982470e+00,2.323447931438351440e+10
7.698705091259631317e+00,2.536796872041033554e+10
7.673085440373576205e+00,2.788111261270138550e+10
7.647551046229237315e+00,2.360217511411378479e+10
7.622101625110339285e+00,2.270652871001361465e+10
7.596736894244746630e+00,1.838105238590598679e+10
7.571456571801338242e+00,2.306842254142037201e+10
7.546260376886857912e+00,2.199225650319850922e+10
7.521148029542807478e+00,2.684838517725835419e+10
7.496119250742332873e+00,2.662164536933156586e+10
7.471173762387119055e+00,1.563378087975920677e+10
7.446311287304299142e+00,2.530047339984941483e+10
7.421531549243385761e+00,2.459509147119435883e+10
7.396834272873192617e+00,2.745327302055807495e+10
7.372219183778772056e+00,2.355727058825653458e+10
7.347686008458377493e+00,2.113405235228590012e+10
7.323234474320412524e+00,2.857650807714171219e+10
7.298864309680411111e+00,2.323170185632050323e+10
7.274575243758015120e+00,2.602015474071734238e+10
7.250367006673959835e+00,2.333131715852475739e+10
7.226239329447092352e+00,2.501943991167900085e+10
7.202191943991361534e+00,2.291836804759793472e+10
7.178224583112855051e+00,2.598396466426633453e+10
7.154336980506822208e+00,2.248346690699645615e+10
7.130528870754718973e+00,2.550642454028962326e+10
7.106799989321260114e+00,2.510362346999462509e+10
7.083150072551472221e+00,2.555151668077311707e+10
7.059578857667773377e+00,2.355950814906520844e+10
7.036086082767048389e+00,2.379959294363166046e+10
7.012671486817740885e+00,2.502712105483036804e+10
6.989334809656949865e+00,2.804702250798825073e+10
6.966075791987543120e+00,2.318213664143296814e+10
6.942894175375271537e+00,2.916225996867490387e+10
6.919789702245902951e+00,3.088894960183680344e+10
6.896762115882355992e+00,3.012671944944290924e+10
6.873811160421849031e+00,2.114168676266713715e+10
6.850936580853058011e+00,2.404672392882973480e+10
6.828138123013279603e+00,2.209322630873997498e+10
6.805415533585614796e+00,2.547459808935106277e+10
6.782768560096145372e+00,2.257604947488360214e+10
6.760196950911133484e+00,2.856833536456251144e+10
6.737700455234225672e+00,2.872684480175505066e+10
6.715278823103662198e+00,2.168129875808497238e+10
6.692931805389507716e+00,2.920525472594703293e+10
6.670659153790873042e+00,2.783784829922394180e+10
6.648460620833166246e+00,2.600560160805410004e+10
6.626335959865335745e+00,1.599777506235246277e+10
6.604284925057132050e+00,2.281934124331751633e+10
6.582307271396376613e+00,2.227450319302822876e+10
6.560402754686239568e+00,2.568806635683513260e+10
6.538571131542524562e+00,2.807041514516824341e+10
6.516812159390967807e+00,2.671994012440916443e+10
6.495125596464542461e+00,2.562755502298841858e+10
6.473511201800766557e+00,2.619684747158122253e+10
6.451968735239034025e+00,3.503998209368418884e+10
6.430497957417939503e+00,3.238544633411010742e+10
6.409098629772621791e+00,2.920328623948587418e+10
6.387770514532114419e+00,4.158411680808828735e+10
6.366513374716698870e+00,4.179603350390498352e+10
6.345326974135279130e+00,4.044602456180126190e+10
6.324211077382749124e+00,4.747984427659155273e+10
6.303165449837382361e+00,5.034013796493560791e+10
6.282189857658223353e+00,4.621072377916991425e+10
6.261284067782488805e+00,4.756625572662809753e+10
6.240447847922979463e+00,4.513595740527825928e+10
6.219680966565498181e+00,4.589160251227796173e+10
6.198983192966278644e+00,4.702167861819454193e+10
6.178354297149420304e+00,3.999316317757494354e+10
6.157794049904330436e+00,4.072356421111363983e+10
6.137302222783184824e+00,5.047231784742162323e+10
6.116878588098381364e+00,4.271484335133578491e+10
6.096522918920017631e+00,4.469525914125726318e+10
6.076234989073363124e+00,3.959914174422691345e+10
6.056014573136346613e+00,3.517438402265081024e+10
6.035861446437058575e+00,3.877714614502719879e+10
6.015775385051244761e+00,4.367691735633794403e+10
5.995756165799826398e+00,4.419608272815032196e+10
5.975803566246416842e+00,3.983397845423002625e+10
5.955917364694847116e+00,4.055629611514647675e+10
5.936097340186711868e+00,3.550208062770318604e+10
5.916343272498902905e+00,4.333798775409892273e+10
5.896654942141168476e+00,3.749705909242896271e+10
5.877032130353677886e+00,3.234613662837353134e+10
5.857474619104580782e+00,4.266382993409381104e+10
5.837982191087593975e+00,3.623355447287892914e+10
5.818554629719582039e+00,3.910464222407244110e+10
5.799191719138153012e+00,4.634372128644912720e+10
5.779893244199256763e+00,4.022178410382727814e+10
5.760658990474800234e+00,3.903740076075354767e+10
5.741488744250259124e+00,4.077377650044647217e+10
5.722382292522305569e+00,3.669740553421907043e+10
5.703339422996441144e+00,4.343760589801631165e+10
5.684359924084638749e+00,4.023101279453733063e+10
5.665443584902993379e+00,4.753759373323236084e+10
5.646590195269372003e+00,3.897096450783059692e+10
5.627799545701089201e+00,4.827624844796434784e+10
5.609071427412565924e+00,4.387047761531888580e+10
