wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.163573493634431648e+10
9.951457760902583161e+00,1.175168570879491425e+10
9.918341428919545066e+00,1.165631586751924133e+10
9.885335301036285216e+00,1.133707987518813515e+10
9.852439010517029416e+00,1.198790435467719460e+10
9.819652191846424572e+00,1.194712157389356613e+10
9.786974480725472603e+00,1.242217155910255432e+10
9.754405514067482130e+00,1.245378924903003883e+10
9.721944929994046802e+00,1.256591220647160912e+10
9.689592367831005859e+00,1.268014730333228493e+10
9.657347468104447330e+00,1.272439212868401337e+10
9.625209872536711231e+00,1.281984381584429359e+10
9.593179224042414077e+00,1.299963038069832230e+10
9.561255166724468069e+00,1.326154784793014908e+10
9.529437345870142906e+00,1.343030063355946350e+10
9.497725407947113396e+00,1.344726912857221603e+10
9.466119000599535482e+00,1.358148975141409111e+10
9.434617772644131151e+00,1.344455534084975624e+10
9.403221374066280447e+00,1.374510625150617409e+10
9.371929456016141913e+00,1.402001445962820625e+10
9.340741670804776575e+00,1.440948803696026611e+10
9.309657671900266607e+00,1.443454593190642548e+10
9.278677113923894382e+00,1.466245068095478821e+10
9.247799652646277124e+00,1.485544096937241173e+10
9.217024944983560175e+00,1.514968270171854019e+10
9.186352648993601377e+00,1.542215547828372765e+10
9.155782423872159015e+00,1.525484797684088898e+10
9.125313929949122382e+00,1.577833216800646400e+10
9.094946828684733475e+00,1.576571639320240402e+10
9.064680782665815784e+00,1.601504323825956726e+10
9.034515455602036837e+00,1.572427950092152405e+10
9.004450512322161870e+00,1.656114041328559494e+10
8.974485618770339457e+00,1.641802532364237976e+10
8.944620442002385374e+00,1.673615534639477730e+10
8.914854650182078899e+00,1.709649705124614716e+10
8.885187912577478642e+00,1.765345791582237625e+10
8.855619899557254371e+00,1.771256694584653473e+10
8.826150282587015283e+00,1.770640364579167557e+10
8.796778734225661367e+00,1.731767989893887329e+10
8.767504928121747199e+00,1.806542267776884460e+10
8.738328539009863505e+00,1.835900444200543976e+10
8.709249242707002736e+00,1.857328840791633224e+10
8.680266716108974379e+00,1.845423155424862671e+10
8.651380637186814937e+00,1.927636114751996994e+10
8.622590684983197917e+00,1.957908561046823883e+10
8.593896539608877561e+00,1.977810897712831116e+10
8.565297882239132576e+00,1.967308693397426224e+10
8.536794395110215206e+00,2.018239333443175125e+10
8.508385761515841139e+00,1.850861858419705963e+10
8.480071665803642134e+00,2.023255682804195023e+10
8.451851793371682575e+00,1.990456305115524292e+10
8.423725830664954728e+00,2.047848568268211365e+10
8.395693465171893521e+00,2.215281103593965149e+10
8.367754385420905550e+00,1.979939835582052231e+10
8.339908280976908728e+00,1.963232515293498230e+10
8.312154842437884383e+00,2.144540873796660995e+10
8.284493761431434677e+00,2.235751851208905411e+10
8.256924730611363117e+00,2.063458349005484772e+10
8.229447443654253291e+00,2.269600040188438034e+10
8.202061595256070703e+00,1.973952452530003738e+10
8.174766881128764595e+00,2.083374758601035690e+10
8.147562997996887546e+00,2.101970574455401993e+10
8.120449643594234601e+00,2.216536696041756439e+10
8.093426516660478853e+00,2.409575366123026276e+10
8.066493316937812352e+00,2.234285024065872192e+10
8.039649745167636752e+00,2.004658952180094147e+10
