wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.141237423628513527e+10
9.951457760902583161e+00,1.152735022660982895e+10
9.918341428919545066e+00,1.144526825595849419e+10
9.885335301036285216e+00,1.115552154659851837e+10
9.852439010517029416e+00,1.176057278174164772e+10
9.819652191846424572e+00,1.173049647003112221e+10
9.786974480725472603e+00,1.217194103396609306e+10
9.754405514067482130e+00,1.220707609979866409e+10
9.721944929994046802e+00,1.231455561644128418e+10
9.689592367831005859e+00,1.242801352882233810e+10
9.657347468104447330e+00,1.247641404320244789e+10
9.625209872536711231e+00,1.256872909750081635e+10
9.593179224042414077e+00,1.274621495504593658e+10
9.561255166724468069e+00,1.299319947503050804e+10
9.529437345870142906e+00,1.315721730891294098e+10
9.497725407947113396e+00,1.318496137192055702e+10
9.466119000599535482e+00,1.331629603862916565e+10
9.434617772644131151e+00,1.319882555010358620e+10
9.403221374066280447e+00,1.348565541214521217e+10
9.371929456016141913e+00,1.374304030032661819e+10
9.340741670804776575e+00,1.411324628534008980e+10
9.309657671900266607e+00,1.414803936768143082e+10
9.278677113923894382e+00,1.437307552376376534e+10
9.247799652646277124e+00,1.456213006394125748e+10
9.217024944983560175e+00,1.484571690459928513e+10
9.186352648993601377e+00,1.511013418489137650e+10
9.155782423872159015e+00,1.496684949202190018e+10
9.125313929949122382e+00,1.546460818497280312e+10
9.094946828684733475e+00,1.546681076029105949e+10
9.064680782665815784e+00,1.571241782015240479e+10
9.034515455602036837e+00,1.545071807620326424e+10
9.004450512322161870e+00,1.624367997082402039e+10
8.974485618770339457e+00,1.612736898334348679e+10
8.944620442002385374e+00,1.643328787965388870e+10
8.914854650182078899e+00,1.678166163379049873e+10
8.885187912577478642e+00,1.731245770697835541e+10
8.855619899557254371e+00,1.738931952458609009e+10
8.826150282587015283e+00,1.740008697412711716e+10
8.796778734225661367e+00,1.704837922934235573e+10
8.767504928121747199e+00,1.776106187914578629e+10
8.738328539009863505e+00,1.805332649897308731e+10
8.709249242707002736e+00,1.826976204697042084e+10
8.680266716108974379e+00,1.817319255850354004e+10
8.651380637186814937e+00,1.895772129577281570e+10
8.622590684983197917e+00,1.926111773568144608e+10
8.593896539608877561e+00,1.945956676176558685e+10
8.565297882239132576e+00,1.937930030935659409e+10
8.536794395110215206e+00,1.987687747641324615e+10
8.508385761515841139e+00,1.829741034337173462e+10
8.480071665803642134e+00,1.994351765895341873e+10
8.451851793371682575e+00,1.965199800385209274e+10
8.423725830664954728e+00,2.020014210321853638e+10
8.395693465171893521e+00,2.182052044486235428e+10
8.367754385420905550e+00,1.960832526677357864e+10
8.339908280976908728e+00,1.944961813095068359e+10
8.312154842437884383e+00,2.118999902527366638e+10
8.284493761431434677e+00,2.208723199167538071e+10
8.256924730611363117e+00,2.043234057464051819e+10
8.229447443654253291e+00,2.244344051284385300e+10
8.202061595256070703e+00,1.959891750409199905e+10
8.174766881128764595e+00,2.066283339376584244e+10
8.147562997996887546e+00,2.084817791108651733e+10
8.120449643594234601e+00,2.198338660558826065e+10
8.093426516660478853e+00,2.386964720256360245e+10
8.066493316937812352e+00,2.217681794549389267e+10
8.039649745167636752e+00,1.993919889256936646e+10
8.012895503087213100e+00,2.238512276091927338e+10
7.986230293426357818e+00,2.512724594796665955e+10
7.959653819904140448e+00,2.154873587055283737e+10
7.933165787225590293e+00,2.372634113740630341e+10
7.906765901078417258e+00,2.035795033392292404e+10
7.880453868129736250e+00,1.866420769271326065e+10
7.854229396022815557e+00,2.224375990682830048e+10
7.828092193373821672e+00,2.652088135999192047e+10
7.802041969768583662e+00,2.270332080659209061e+10
7.776078435759370855e+00,2.314346017817369461e+10
7.750201302861670527e+00,1.817290206850334167e+10
7.724410283550982470e+00,2.284713343304340744e+10
7.698705091259631317e+00,2.482509167188383484e+10
7.673085440373576205e+00,2.718457227545962524e+10
7.647551046229237315e+00,2.316105258386820984e+10
7.622101625110339285e+00,2.233849849996963882e+10
7.596736894244746630e+00,1.823819520086413193e+10
7.571456571801338242e+00,2.268120842259767914e+10
7.546260376886857912e+00,2.172583908193330002e+10
7.521148029542807478e+00,2.622474459327020645e+10
7.496119250742332873e+00,2.610186625946534348e+10
7.471173762387119055e+00,1.556580157973345757e+10
7.446311287304299142e+00,2.484444803845388794e+10
7.421531549243385761e+00,2.420152365746318436e+10
7.396834272873192617e+00,2.687807853834429550e+10
7.372219183778772056e+00,2.323502396577464676e+10
7.347686008458377493e+00,2.088624530086915207e+10
7.323234474320412524e+00,2.785126484049040985e+10
7.298864309680411111e+00,2.289533485458246994e+10
7.274575243758015120e+00,2.553713627766818237e+10
7.250367006673959835e+00,2.302893278656956482e+10
7.226239329447092352e+00,2.464303378864360046e+10
7.202191943991361534e+00,2.261435384874123001e+10
7.178224583112855051e+00,2.547163904489053726e+10
7.154336980506822208e+00,2.221243951670234299e+10
7.130528870754718973e+00,2.511890624674998474e+10
7.106799989321260114e+00,2.473418615377249908e+10
7.083150072551472221e+00,2.516723732966666031e+10
7.059578857667773377e+00,2.327075604651807022e+10
7.036086082767048389e+00,2.347962487288379288e+10
7.012671486817740885e+00,2.465394879023485184e+10
6.989334809656949865e+00,2.753490650269960403e+10
6.966075791987543120e+00,2.286875604185581970e+10
6.942894175375271537e+00,2.859309399064315033e+10
6.919789702245902951e+00,3.017644085780144119e+10
6.896762115882355992e+00,2.940274596705621719e+10
6.873811160421849031e+00,2.095345274006496811e+10
6.850936580853058011e+00,2.377286888084767532e+10
6.828138123013279603e+00,2.189712337764458084e+10
6.805415533585614796e+00,2.515816559863838196e+10
6.782768560096145372e+00,2.234260302333996964e+10
6.760196950911133484e+00,2.803742651045074844e+10
6.737700455234225672e+00,2.826066269973267746e+10
6.715278823103662198e+00,2.150935089738751602e+10
6.692931805389507716e+00,2.860812211427375793e+10
6.670659153790873042e+00,2.742939292083664703e+10
6.648460620833166246e+00,2.558844665438869095e+10
6.626335959865335745e+00,1.593343272630585670e+10
6.604284925057132050e+00,2.254228588952622604e+10
6.582307271396376613e+00,2.206163808386706924e+10
6.560402754686239568e+00,2.540164018664590454e+10
6.538571131542524562e+00,2.757906020999323654e+10
