wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.183121544919975471e+10
9.951457760902583161e+00,1.194772907068082809e+10
9.918341428919545066e+00,1.183998283881215858e+10
9.885335301036285216e+00,1.149375013669371986e+10
9.852439010517029416e+00,1.218634660444930649e+10
9.819652191846424572e+00,1.213534294009432793e+10
9.786974480725472603e+00,1.264138157436853790e+10
9.754405514067482130e+00,1.266956083358169937e+10
9.721944929994046802e+00,1.278585992830317879e+10
9.689592367831005859e+00,1.290052202974765205e+10
9.657347468104447330e+00,1.294062583945251465e+10
9.625209872536711231e+00,1.303897639845091629e+10
9.593179224042414077e+00,1.322043847470360756e+10
9.561255166724468069e+00,1.349612019229298019e+10
9.529437345870142906e+00,1.366904247923655319e+10
9.497725407947113396e+00,1.367557904931227303e+10
9.466119000599535482e+00,1.381235326862174797e+10
9.434617772644131151e+00,1.365750745748713875e+10
9.403221374066280447e+00,1.397033028011503601e+10
9.371929456016141913e+00,1.426134947096371841e+10
9.340741670804776575e+00,1.466828242982013893e+10
9.309657671900266607e+00,1.468420569827942085e+10
9.278677113923894382e+00,1.491430334531277275e+10
9.247799652646277124e+00,1.511077535492693901e+10
9.217024944983560175e+00,1.541467848905726051e+10
9.186352648993601377e+00,1.569425928301998711e+10
9.155782423872159015e+00,1.550485737666062164e+10
9.125313929949122382e+00,1.605161475978977013e+10
9.094946828684733475e+00,1.602523632127649498e+10
9.064680782665815784e+00,1.627764889902367592e+10
9.034515455602036837e+00,1.596058864495553017e+10
9.004450512322161870e+00,1.683697412426144600e+10
8.974485618770339457e+00,1.666915895642656517e+10
8.944620442002385374e+00,1.699827079359448242e+10
8.914854650182078899e+00,1.736943726072191238e+10
8.885187912577478642e+00,1.795019882356538010e+10
8.855619899557254371e+00,1.799246819682617950e+10
8.826150282587015283e+00,1.797079554074728394e+10
8.796778734225661367e+00,1.754870004229230118e+10
8.767504928121747199e+00,1.832813358920713043e+10
8.738328539009863505e+00,1.862252574178059006e+10
8.709249242707002736e+00,1.883473653757427979e+10
8.680266716108974379e+00,1.869534369640559387e+10
8.651380637186814937e+00,1.955127146846594620e+10
8.622590684983197917e+00,1.985292102033246994e+10
8.593896539608877561e+00,2.005265519105140305e+10
8.565297882239132576e+00,1.992508112453602600e+10
8.536794395110215206e+00,2.044457820943473816e+10
8.508385761515841139e+00,1.868733930967359543e+10
8.480071665803642134e+00,2.048048867895895386e+10
8.451851793371682575e+00,2.011977213692550278e+10
8.423725830664954728e+00,2.071716894056956863e+10
8.395693465171893521e+00,2.243848772908952332e+10
8.367754385420905550e+00,1.995994913632354736e+10
8.339908280976908728e+00,1.978581847840396500e+10
8.312154842437884383e+00,2.166301757857938004e+10
8.284493761431434677e+00,2.258778975828508759e+10
8.256924730611363117e+00,2.080576588505292130e+10
8.229447443654253291e+00,2.291020696661461258e+10
8.202061595256070703e+00,1.985687508693275452e+10
8.174766881128764595e+00,2.097729326147756195e+10
8.147562997996887546e+00,2.116422801090248489e+10
8.120449643594234601e+00,2.231840103154439926e+10
8.093426516660478853e+00,2.428677778534108734e+10
8.066493316937812352e+00,2.248214939543698883e+10
8.039649745167636752e+00,2.013617685186042404e+10
8.012895503087213100e+00,2.268610930784111786e+10
7.986230293426357818e+00,2.554449871052744675e+10
7.959653819904140448e+00,2.179284579154665375e+10
7.933165787225590293e+00,2.406964265100455093e+10
7.906765901078417258e+00,2.054711814414589691e+10
7.880453868129736250e+00,1.877768223791061401e+10
7.854229396022815557e+00,2.252931223703948212e+10
7.828092193373821672e+00,2.695510442636766434e+10
7.802041969768583662e+00,2.295415262379370499e+10
7.776078435759370855e+00,2.338817555048133469e+10
7.750201302861670527e+00,1.827348146546956253e+10
7.724410283550982470e+00,2.307070247751613235e+10
7.698705091259631317e+00,2.513692654345254517e+10
7.673085440373576205e+00,2.758393199153387070e+10
7.647551046229237315e+00,2.341469054401853180e+10
7.622101625110339285e+00,2.255061307557251358e+10
7.596736894244746630e+00,1.832126223023252869e+10
7.571456571801338242e+00,2.290419324187225723e+10
7.546260376886857912e+00,2.188026647692605591e+10
7.521148029542807478e+00,2.658203285352748489e+10
7.496119250742332873e+00,2.640128850052491760e+10
7.471173762387119055e+00,1.560548637731325912e+10
7.446311287304299142e+00,2.510713126400772858e+10
7.421531549243385761e+00,2.442879834772398758e+10
7.396834272873192617e+00,2.720912425836842728e+10
7.372219183778772056e+00,2.342147812437011719e+10
7.347686008458377493e+00,2.102981656364051819e+10
7.323234474320412524e+00,2.826650772228574753e+10
7.298864309680411111e+00,2.308958306599321365e+10
7.274575243758015120e+00,2.581524571011783218e+10
7.250367006673959835e+00,2.320406382418119812e+10
7.226239329447092352e+00,2.486053282631836319e+10
7.202191943991361534e+00,2.279016835897162628e+10
7.178224583112855051e+00,2.576580826632623672e+10
7.154336980506822208e+00,2.236950291402160645e+10
7.130528870754718973e+00,2.534308291836692429e+10
7.106799989321260114e+00,2.494798311474634171e+10
7.083150072551472221e+00,2.538972323568347549e+10
7.059578857667773377e+00,2.343813718816770554e+10
7.036086082767048389e+00,2.366496159841418839e+10
7.012671486817740885e+00,2.486996989825826263e+10
6.989334809656949865e+00,2.783043664149117279e+10
6.966075791987543120e+00,2.305007741155254745e+10
6.942894175375271537e+00,2.892146517778172302e+10
6.919789702245902951e+00,3.058646409778444672e+10
6.896762115882355992e+00,2.981819783295221710e+10
6.873811160421849031e+00,2.106305015554566956e+10
6.850936580853058011e+00,2.393202362105481339e+10
6.828138123013279603e+00,2.201136601925162125e+10
6.805415533585614796e+00,2.534195437800738144e+10
6.782768560096145372e+00,2.247830505704743576e+10
6.760196950911133484e+00,2.834352877219464493e+10
6.737700455234225672e+00,2.853070057903077698e+10
6.715278823103662198e+00,2.160976955688002014e+10
6.692931805389507716e+00,2.895238056766388702e+10
6.670659153790873042e+00,2.766643627847181320e+10
6.648460620833166246e+00,2.582953542890982056e+10
6.626335959865335745e+00,1.597123080937278557e+10
6.604284925057132050e+00,2.270301696899623489e+10
6.582307271396376613e+00,2.218562459449581909e+10
6.560402754686239568e+00,2.556853054016120529e+10
6.538571131542524562e+00,2.786292521488184738e+10
6.516812159390967807e+00,2.657974380816641998e+10
6.495125596464542461e+00,2.549490797497452164e+10
6.473511201800766557e+00,2.601082223134547424e+10
6.451968735239034025e+00,3.464684719545011139e+10
6.430497957417939503e+00,3.206897070663136673e+10
6.409098629772621791e+00,2.890492794859700775e+10
6.387770514532114419e+00,4.085979549997875214e+10
6.366513374716698870e+00,4.096160092734899139e+10
6.345326974135279130e+00,3.978510173780999756e+10
6.324211077382749124e+00,4.630014065977793884e+10
6.303165449837382361e+00,4.899394375957525635e+10
6.282189857658223353e+00,4.520227500715560913e+10
6.261284067782488805e+00,4.651861888146612549e+10
6.240447847922979463e+00,4.416955942722760010e+10
6.219680966565498181e+00,4.492497287867400360e+10
6.198983192966278644e+00,4.607716676142365265e+10
6.178354297149420304e+00,3.939734009619596863e+10
6.157794049904330436e+00,4.016166973131174469e+10
6.137302222783184824e+00,4.916447706192280579e+10
6.116878588098381364e+00,4.191662104172666168e+10
6.096522918920017631e+00,4.388727293620159912e+10
6.076234989073363124e+00,3.899179243442493439e+10
6.056014573136346613e+00,3.479677799107466888e+10
6.035861446437058575e+00,3.827368408607741547e+10
6.015775385051244761e+00,4.300537823451521301e+10
5.995756165799826398e+00,4.338023265132701874e+10
5.975803566246416842e+00,3.927789927102270508e+10
5.955917364694847116e+00,3.999300482804576111e+10
5.936097340186711868e+00,3.513286952965927887e+10
5.916343272498902905e+00,4.269994988144161987e+10
5.896654942141168476e+00,3.712934365039042664e+10
5.877032130353677886e+00,3.210669488087893677e+10
5.857474619104580782e+00,4.204627391469252777e+10
5.837982191087593975e+00,3.589010507217811584e+10
5.818554629719582039e+00,3.861001702368100739e+10
5.799191719138153012e+00,4.561743170245108032e+10
5.779893244199256763e+00,3.972558907171829224e+10
5.760658990474800234e+00,3.850607520066104889e+10
5.741488744250259124e+00,4.026673790114340210e+10
5.722382292522305569e+00,3.636786506036404419e+10
5.703339422996441144e+00,4.280244598956301117e+10
5.684359924084638749e+00,3.979233480858583832e+10
5.665443584902993379e+00,4.683750002893984985e+10
5.646590195269372003e+00,3.856599707488950348e+10
5.627799545701089201e+00,4.745435449615457916e+10
5.609071427412565924e+00,4.327961771994073486e+10
5.590405632313023787e+00,4.965971445167861176e+10
5.571801953004162478e+00,4.138071061513475800e+10
5.553260182777858489e+00,4.051865105453232574e+10
5.534780115613871843e+00,5.155907988357370758e+10
5.516361546177553699e+00,4.571820684972045135e+10
5.498004269817561074e+00,5.511274527346994781e+10
5.479708082563592875e+00,5.179246249403501129e+10
5.461472781124113496e+00,4.508058918132112122e+10
5.443298162884099511e+00,5.663114978697219086e+10
5.425184025902788143e+00,4.052947650187816620e+10
5.407130168911431056e+00,5.026681135419545746e+10
5.389136391311060592e+00,6.186203459846466827e+10
5.371202493170259551e+00,5.044064391704122162e+10
5.353328275222937194e+00,4.960574755550874329e+10
5.335513538866122119e+00,6.773151849875791931e+10
5.317758086157748920e+00,6.295589105225621033e+10
5.300061719814461725e+00,5.841896009276310730e+10
5.282424243209423054e+00,5.558663547621302795e+10
5.264845460370123575e+00,6.331929300972620392e+10
5.247325175976212286e+00,6.457438658949266815e+10
5.229863195357323136e+00,6.545617468202845001e+10
5.212459324490909651e+00,5.665112979890321350e+10
5.195113370000091990e+00,6.313288707927835083e+10
5.177825139151505773e+00,6.920336537989202881e+10
5.160594439853165127e+00,6.811338557643945312e+10
5.143421080652322175e+00,5.835187296611105347e+10
5.126304870733346064e+00,7.112375047115771484e+10
5.109245619915597558e+00,6.799929051538298798e+10
5.092243138651319612e+00,7.286278296362359619e+10
5.075297238023528834e+00,7.021756601354168701e+10
5.058407729743915837e+00,7.594438327798706055e+10
5.041574426150758015e+00,7.358864854958149719e+10
5.024797140206829660e+00,6.517693680826046753e+10
5.008075685497322738e+00,7.608513672099566650e+10
4.991409876227780984e+00,7.727811700733805847e+10
4.974799527222032225e+00,7.715226855397309875e+10
4.958244453920128691e+00,6.971019898038945007e+10
4.941744472376301545e+00,7.794857973206987000e+10
4.925299399256912736e+00,7.951601033290173340e+10
4.908909051838421078e+00,8.138723824199833679e+10
4.892573248005348319e+00,7.586351389328335571e+10
4.876291806248259419e+00,8.034894815254455566e+10
4.860064545661742841e+00,8.312666742366958618e+10
4.843891285942404146e+00,7.647883793342466736e+10
4.827771847386854276e+00,8.439382938301341248e+10
4.811706050889726249e+00,8.288893843368161011e+10
4.795693717941674095e+00,8.350184866377236938e+10
4.779734670627393101e+00,7.991875740607249451e+10
4.763828731623640955e+00,8.801922524902301025e+10
4.747975724197273095e+00,8.773746309780270386e+10
4.732175472203272726e+00,8.356994862242218018e+10
4.716427800082795940e+00,8.902886703107308960e+10
4.700732532861221280e+00,8.865124025987202454e+10
4.685089496146209065e+00,8.720701595151338196e+10
4.669498516125756282e+00,8.794778993259640503e+10
4.653959419566270128e+00,9.089073052580369568e+10
4.638472033810641548e+00,9.279725539654336548e+10
4.623036186776330325e+00,8.969525424061259460e+10
4.607651706953447501e+00,9.350467579520445251e+10
4.592318423402852900e+00,9.430879992024484253e+10
4.577036165754257979e+00,9.214465465126553345e+10
4.561804764204327789e+00,9.619524714369561768e+10
4.546624049514795374e+00,9.630379864664614868e+10
4.531493853010586825e+00,9.315570703723059082e+10
4.516414006577939233e+00,9.550059482625308228e+10
4.501384342662538174e+00,9.699964153001486206e+10
4.486404694267654314e+00,9.802443384310977173e+10
4.471474894952289780e+00,9.723904556043713379e+10
4.456594778829320092e+00,1.004246734906790771e+11
4.441764180563663622e+00,9.953954121769320679e+10
4.426982935370441297e+00,9.712814226763369751e+10
4.412250879013135396e+00,1.015368387065185394e+11
4.397567847801777674e+00,9.911065470898974609e+10
4.382933678591123261e+00,1.005882956639457092e+11
4.368348208778839670e+00,1.001628674102347870e+11
4.353811276303702904e+00,9.992301842032540894e+10
4.339322719643790904e+00,1.001335747260740814e+11
4.324882377814692980e+00,9.897005018813165283e+10
4.310490090367721905e+00,1.010382647866198578e+11
4.296145697388130458e+00,9.936708459048791504e+10
4.281849039493327069e+00,9.974642785701651001e+10
4.267599957831119895e+00,1.005194064686535339e+11
4.253398294077937791e+00,1.029149617574794159e+11
4.239243890437079720e+00,1.017531864702574005e+11
4.225136589636956153e+00,1.022113927474216003e+11
4.211076234929346462e+00,1.024049288034788818e+11
4.197062670087650993e+00,1.002219606436679840e+11
4.183095739405163549e+00,1.029047921814498596e+11
4.169175287693333232e+00,1.029258350850968781e+11
4.155301160280044037e+00,1.016957816054157410e+11
4.141473203007897119e+00,1.005695035474223022e+11
4.127691262232496605e+00,1.019667152542744904e+11
4.113955184820741628e+00,1.003729442964437561e+11
4.100264818149125468e+00,1.003835852070019684e+11
4.086620010102040013e+00,1.000525858861939087e+11
4.073020609070087339e+00,9.994600628029324341e+10
4.059466463948390391e+00,9.931009329890155029e+10
4.045957424134917879e+00,1.000983316785589294e+11
4.032493339528811838e+00,9.966324225533538818e+10
4.019074060528715187e+00,9.981075028533169556e+10
4.005699438031116166e+00,1.000821646426119080e+11
3.992369323428683003e+00,9.989390481756579590e+10
3.979083568608620780e+00,1.011945981841401520e+11
3.965842025951021643e+00,1.006747597657110138e+11
3.952644548327224339e+00,1.015394977948491821e+11
3.939490989098182183e+00,1.019763218755103912e+11
3.926381202112830593e+00,1.024117258977521515e+11
3.913315041706464825e+00,1.030616360129664459e+11
3.900292362699122162e+00,1.035625445174878540e+11
3.887313020393967200e+00,1.048244135618958130e+11
3.874376870575685139e+00,1.047939568840124054e+11
3.861483769508876840e+00,1.054092972874291077e+11
3.848633573936468100e+00,1.059641493857042389e+11
3.835826141078110929e+00,1.072629154392916412e+11
3.823061328628599043e+00,1.081259534937368927e+11
3.810338994756291342e+00,1.088214495387616730e+11
3.797658998101528294e+00,1.089862586398669586e+11
3.785021197775067847e+00,1.099978236344757233e+11
3.772425453356514691e+00,1.103832627669429932e+11
3.759871624892765940e+00,1.115636709584199829e+11
3.747359572896451052e+00,1.127173372956863708e+11
3.734889158344382398e+00,1.134052460631539307e+11
