wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.199982219840509224e+10
9.951457760902583161e+00,1.211659396004754829e+10
9.918341428919545066e+00,1.199760521558322525e+10
9.885335301036285216e+00,1.162721141971674347e+10
9.852439010517029416e+00,1.235712084843978691e+10
9.819652191846424572e+00,1.229664332516786957e+10
9.786974480725472603e+00,1.283062774878573799e+10
9.754405514067482130e+00,1.285556578821188927e+10
9.721944929994046802e+00,1.297555463860107422e+10
9.689592367831005859e+00,1.309039117793862343e+10
9.657347468104447330e+00,1.312653338695246506e+10
9.625209872536711231e+00,1.322750490641252136e+10
9.593179224042414077e+00,1.341014590407916832e+10
9.561255166724468069e+00,1.369823884536099434e+10
9.529437345870142906e+00,1.387477727557529831e+10
9.497725407947113396e+00,1.387153633684982872e+10
9.466119000599535482e+00,1.401053819348033905e+10
9.434617772644131151e+00,1.383959716487609863e+10
9.403221374066280447e+00,1.416319613053243828e+10
9.371929456016141913e+00,1.446869843221747398e+10
9.340741670804776575e+00,1.489114530931691170e+10
9.309657671900266607e+00,1.489872256196188736e+10
9.278677113923894382e+00,1.513045598736003876e+10
9.247799652646277124e+00,1.532995729662725830e+10
9.217024944983560175e+00,1.564245403765898895e+10
9.186352648993601377e+00,1.592819850291347122e+10
9.155782423872159015e+00,1.571893403248559380e+10
9.125313929949122382e+00,1.628633154993198204e+10
9.094946828684733475e+00,1.624748525921255112e+10
9.064680782665815784e+00,1.650242498078179169e+10
9.034515455602036837e+00,1.616205786468137169e+10
9.004450512322161870e+00,1.707333838267038345e+10
8.974485618770339457e+00,1.688329076658562469e+10
8.944620442002385374e+00,1.722208742598912430e+10
8.914854650182078899e+00,1.760285294000487518e+10
8.885187912577478642e+00,1.820482374996789932e+10
8.855619899557254371e+00,1.823156861767488098e+10
8.826150282587015283e+00,1.819601157084864807e+10
8.796778734225661367e+00,1.774442720446701813e+10
8.767504928121747199e+00,1.855194139646294403e+10
8.738328539009863505e+00,1.884675746338353729e+10
8.709249242707002736e+00,1.905704514769062424e+10
8.680266716108974379e+00,1.889962947972104263e+10
8.651380637186814937e+00,1.978535589518020630e+10
8.622590684983197917e+00,2.008570363449286270e+10
8.593896539608877561e+00,2.028621919989900970e+10
8.565297882239132576e+00,2.013854200002017212e+10
8.536794395110215206e+00,2.066675733481868362e+10
8.508385761515841139e+00,1.883694270754063797e+10
8.480071665803642134e+00,2.069052775548286438e+10
8.451851793371682575e+00,2.030102187301594543e+10
8.423725830664954728e+00,2.091932561260892105e+10
8.395693465171893521e+00,2.268095713018924713e+10
8.367754385420905550e+00,2.009350558994114304e+10
8.339908280976908728e+00,1.991348808446535492e+10
8.312154842437884383e+00,2.184625963567564774e+10
8.284493761431434677e+00,2.278168157365039444e+10
8.256924730611363117e+00,2.094909235123398590e+10
8.229447443654253291e+00,2.308983617927575684e+10
8.202061595256070703e+00,1.995393668987739944e+10
8.174766881128764595e+00,2.109666231456269836e+10
8.147562997996887546e+00,2.128474898112520599e+10
8.120449643594234601e+00,2.244579253379782867e+10
8.093426516660478853e+00,2.444642322563914871e+10
8.066493316937812352e+00,2.259787587474009705e+10
8.039649745167636752e+00,2.021025812953826523e+10
8.012895503087213100e+00,2.280037419041897583e+10
7.986230293426357818e+00,2.570391985249785233e+10
7.959653819904140448e+00,2.188520194278371048e+10
7.933165787225590293e+00,2.420063465215276337e+10
7.906765901078417258e+00,2.061841346370731735e+10
7.880453868129736250e+00,1.881988885162751389e+10
7.854229396022815557e+00,2.263868171067242813e+10
7.828092193373821672e+00,2.712135258496972275e+10
7.802041969768583662e+00,2.304913291886849594e+10
7.776078435759370855e+00,2.348046751445654297e+10
7.750201302861670527e+00,1.831090429842520905e+10
7.724410283550982470e+00,2.315476975087018585e+10
7.698705091259631317e+00,2.525524455909374619e+10
7.673085440373576205e+00,2.773598557566224289e+10
7.647551046229237315e+00,2.351074684138446426e+10
7.622101625110339285e+00,2.263058669449712372e+10
7.596736894244746630e+00,1.835205749397818375e+10
7.571456571801338242e+00,2.298839699077328110e+10
7.546260376886857912e+00,2.193786427633111191e+10
7.521148029542807478e+00,2.671825393610827637e+10
7.496119250742332873e+00,2.651429069978154373e+10
7.471173762387119055e+00,1.562008774889490509e+10
7.446311287304299142e+00,2.520627600162879944e+10
7.421531549243385761e+00,2.451417513309015274e+10
7.396834272873192617e+00,2.733427340370939636e+10
7.372219183778772056e+00,2.349126022187166595e+10
7.347686008458377493e+00,2.108341571567444611e+10
7.323234474320412524e+00,2.842500613060065842e+10
7.298864309680411111e+00,2.316254529080384827e+10
7.274575243758015120e+00,2.592029769394366837e+10
7.250367006673959835e+00,2.326948777516231537e+10
7.226239329447092352e+00,2.494214052521463013e+10
7.202191943991361534e+00,2.285603234561102676e+10
7.178224583112855051e+00,2.587749676662969589e+10
7.154336980506822208e+00,2.242811028312682724e+10
7.130528870754718973e+00,2.542701542573139572e+10
7.106799989321260114e+00,2.502797312721778870e+10
7.083150072551472221e+00,2.547289469503484726e+10
7.059578857667773377e+00,2.350056337548585892e+10
7.036086082767048389e+00,2.373418499561545563e+10
7.012671486817740885e+00,2.495074902347976685e+10
6.989334809656949865e+00,2.794159624116495514e+10
6.966075791987543120e+00,2.311794137557475662e+10
6.942894175375271537e+00,2.904503872965958023e+10
6.919789702245902951e+00,3.074150611067765045e+10
6.896762115882355992e+00,2.997611331041362381e+10
6.873811160421849031e+00,2.110358368421879196e+10
6.850936580853058011e+00,2.399109430354973602e+10
6.828138123013279603e+00,2.205357353979925156e+10
6.805415533585614796e+00,2.541024655960154343e+10
6.782768560096145372e+00,2.252864920842668152e+10
6.760196950911133484e+00,2.845885885686729813e+10
6.737700455234225672e+00,2.863155643222845840e+10
6.715278823103662198e+00,2.164669506552705383e+10
6.692931805389507716e+00,2.908210963429203796e+10
6.670659153790873042e+00,2.775465481023043060e+10
6.648460620833166246e+00,2.591996617210872650e+10
6.626335959865335745e+00,1.598497449425354576e+10
6.604284925057132050e+00,2.276287462304483795e+10
6.582307271396376613e+00,2.223144826492027283e+10
6.560402754686239568e+00,2.563017087134910965e+10
6.538571131542524562e+00,2.796947723935324860e+10
6.516812159390967807e+00,2.665196884794872665e+10
6.495125596464542461e+00,2.556323624660510254e+10
6.473511201800766557e+00,2.610616688654134750e+10
6.451968735239034025e+00,3.484814358319783020e+10
6.430497957417939503e+00,3.223112331735929108e+10
6.409098629772621791e+00,2.905719563251890182e+10
6.387770514532114419e+00,4.122832618853463745e+10
6.366513374716698870e+00,4.138456664435494995e+10
6.345326974135279130e+00,4.012153350872747803e+10
6.324211077382749124e+00,4.689618664790683746e+10
6.303165449837382361e+00,4.967378925761209106e+10
6.282189857658223353e+00,4.571301559069318390e+10
6.261284067782488805e+00,4.704983310582230377e+10
6.240447847922979463e+00,4.465915974904602814e+10
6.219680966565498181e+00,4.541523443208193970e+10
6.198983192966278644e+00,4.655713235130723572e+10
6.178354297149420304e+00,3.970097739677896118e+10
6.157794049904330436e+00,4.044868240661907959e+10
6.137302222783184824e+00,4.982483037194191742e+10
6.116878588098381364e+00,4.232184755170377350e+10
6.096522918920017631e+00,4.429836979287797546e+10
6.076234989073363124e+00,3.930101063493877411e+10
6.056014573136346613e+00,3.499014742913108826e+10
6.035861446437058575e+00,3.853113582748661804e+10
6.015775385051244761e+00,4.334812437010824585e+10
5.995756165799826398e+00,4.379501918758164978e+10
5.975803566246416842e+00,3.956196957201335907e+10
5.955917364694847116e+00,4.028070337695265961e+10
5.936097340186711868e+00,3.532198303783708191e+10
5.916343272498902905e+00,4.302589203706540680e+10
5.896654942141168476e+00,3.731813533307667542e+10
5.877032130353677886e+00,3.222983773563814926e+10
5.857474619104580782e+00,4.236172836153475952e+10
5.837982191087593975e+00,3.606644603949453735e+10
5.818554629719582039e+00,3.886278961472373199e+10
5.799191719138153012e+00,4.598833526900509644e+10
5.779893244199256763e+00,3.997934746129323578e+10
5.760658990474800234e+00,3.877746766904149628e+10
5.741488744250259124e+00,4.052624821579670715e+10
5.722382292522305569e+00,3.653716657606832886e+10
5.703339422996441144e+00,4.312692316662738037e+10
5.684359924084638749e+00,4.001733585246321106e+10
5.665443584902993379e+00,4.719566940986752319e+10
5.646590195269372003e+00,3.877381089500976562e+10
5.627799545701089201e+00,4.787337299212098694e+10
5.609071427412565924e+00,4.358200664249884033e+10
5.590405632313023787e+00,5.012059311466565704e+10
5.571801953004162478e+00,4.164515146184613037e+10
5.553260182777858489e+00,4.075096459265183258e+10
5.534780115613871843e+00,5.204203178193750000e+10
5.516361546177553699e+00,4.604282991839411926e+10
5.498004269817561074e+00,5.573068251635398102e+10
5.479708082563592875e+00,5.231724792929341125e+10
5.461472781124113496e+00,4.538322392171987915e+10
5.443298162884099511e+00,5.725771742525204468e+10
5.425184025902788143e+00,4.076819385839025116e+10
5.407130168911431056e+00,5.066531027915798187e+10
5.389136391311060592e+00,6.264208686508258057e+10
5.371202493170259551e+00,5.084126993179092407e+10
5.353328275222937194e+00,5.005203235270936584e+10
5.335513538866122119e+00,6.874409247823759460e+10
5.317758086157748920e+00,6.384860716292682648e+10
5.300061719814461725e+00,5.912583383686018372e+10
5.282424243209423054e+00,5.613990810475532532e+10
5.264845460370123575e+00,6.417381254782700348e+10
5.247325175976212286e+00,6.548082242186562347e+10
5.229863195357323136e+00,6.639685912610108185e+10
5.212459324490909651e+00,5.724298912252398682e+10
5.195113370000091990e+00,6.400811656917187500e+10
5.177825139151505773e+00,7.023056484816618347e+10
5.160594439853165127e+00,6.907726959356449890e+10
5.143421080652322175e+00,5.896988843537503052e+10
5.126304870733346064e+00,7.226575151908555603e+10
5.109245619915597558e+00,6.900657820158125305e+10
5.092243138651319612e+00,7.409507066949757385e+10
5.075297238023528834e+00,7.131779637471522522e+10
